code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
484,MEX,Mexico,2006,98.6,32.51,26.58,37,73.1,51.35,60.05,27.12,73.66,19.87,8.7,84.4,81.34,59.5,63.2,94.25,73.38,80,33.28,37.45,47.02,84.01,73.1,39.76,53.29,60.26,51.35,20.99,19.87,37.45,65.62,44.02,52.66
498,MDA,Moldova,2006,97.4,34.64,100,NA,73.36,63.16,81.55,49.64,90,100,NA,86.2,NA,7.51,7.14,72.49,45.32,48,NA,34.15,56.25,68,73.36,45.44,74,7.51,63.16,-911,100,34.15,62.27,44.34,51.51
496,MNG,Mongolia,2006,84.8,12.58,100,100,62.29,25.06,69.66,9.81,54.19,0,NA,26.8,NA,69.27,59.41,100,100,76,NA,19.8,26.02,75.6,62.29,19.3,88,73.25,25.06,-911,0,19.8,52.4,37.7,43.58
499,MNE,Montenegro,2006,100,46.25,100,NA,98.07,47.4,45.27,51.33,41.59,100,0,69.2,0,77.82,77,79.59,55.76,64,0,5.1,73.5,68.18,98.07,59.88,82,51.6,47.4,0,100,5.1,75.38,40.13,54.23
504,MAR,Morocco,2006,87.8,22.54,5.25,NA,59.87,49.4,45.9,44.54,59.1,100,32.02,95.2,61.05,19.68,11.65,100,97.84,84,17.61,39.39,27.65,97.68,59.87,25.1,44.63,30.79,49.4,24.82,100,39.39,60.88,44.61,51.12
508,MOZ,Mozambique,2006,11.8,0.71,48.06,0,18.69,NA,NA,NA,NA,3.99,17.65,3.8,66.38,90.84,95.44,100,100,84,44.02,2.5,3.24,67.93,18.69,1.97,66.03,63.17,-911,30.83,3.99,2.5,29.53,30.93,30.37
104,MMR,Myanmar,2006,48.2,23.43,100,0,42.02,NA,NA,NA,NA,24.47,0,6.8,52.61,35.95,25.82,92.03,74.82,60,0,0,23.21,57.88,42.02,23.32,80,28.6,-911,0,24.47,0,41.07,18.13,27.31
516,NAM,Namibia,2006,41.2,4.75,100,NA,46.14,0.54,9.29,0,0,NA,24.91,41.8,41.24,100,100,100,98.56,12,33.15,13,40.94,80.12,46.14,22.84,56,80.41,0.54,29.03,-911,13,49.7,32.43,39.34
524,NPL,Nepal,2006,74.8,4.18,100,NA,46.92,NA,NA,NA,NA,63.12,NA,20,NA,61.79,42.63,39.41,6.83,76,NA,0,30.83,22.08,46.92,17.5,88,61.79,-911,-911,63.12,0,28.83,40.25,35.68
528,NLD,Netherlands,2006,100,100,18.27,NA,98.25,53.32,51.32,23.74,57.54,33.76,2.22,95,84.08,86.26,86.26,73.45,42.81,96,0,98.82,100,70.42,98.25,100,57.14,85.53,53.32,1.11,33.76,98.82,89.56,65.76,75.28
554,NZL,New Zealand,2006,100,42.55,66.99,36,92.85,62.94,63.47,35.01,63.15,100,12.9,95,63.19,83.93,84.27,100,100,96,0,77.9,100,98.33,92.85,71.28,81.49,66.85,62.94,6.45,100,77.9,87.49,66.64,74.98
558,NIC,Nicaragua,2006,73.6,12.33,100,NA,69.92,46.82,51.87,37.24,65.96,0,23.08,42,92.01,91.1,91.91,100,100,24,34.66,8.4,31.41,80.67,69.92,21.87,62,91.67,46.82,28.87,0,8.4,57.49,42.71,48.62
562,NER,Niger,2006,8.2,0,100,NA,7.01,NA,NA,NA,NA,NA,NA,3.2,NA,41.56,36.55,100,99.64,56,NA,0,4.28,67.61,7.01,2.14,78,41.56,-911,-911,-911,0,25.59,25.98,25.82
566,NGA,Nigeria,2006,46.8,5.28,42.54,50,16.59,70.55,90,90,31.66,29.16,26.19,26.8,45.96,75.96,58.22,100,82.01,84,23.14,1.08,10.09,69.6,16.59,7.69,63.27,57.54,70.55,24.67,29.16,1.08,31.29,40.84,37.02
578,NOR,Norway,2006,100,100,0,NA,99.46,75.65,65.82,15.48,95.33,32.52,16.69,95,58.9,74.41,75.7,100,100,92,26.9,77.05,100,98.33,99.46,100,46,69.67,75.65,21.8,32.52,77.05,99.27,63.32,77.7
512,OMN,Oman,2006,92.8,56.8,NA,0,82.57,21.64,0,67.9,49.9,NA,29.2,95,53.4,61.74,53.99,100,94.24,24,37.63,13.4,39.4,96.41,82.57,48.1,24,42.28,21.64,33.42,-911,13.4,75.69,26.53,46.19
586,PAK,Pakistan,2006,86.6,9.23,100,0,58.15,44.33,38.83,43.56,45.87,43.06,26.04,32,56.2,58.4,51.11,33.27,0,40,24.85,3.52,42.58,21.76,58.15,25.91,70,41.43,44.33,25.44,43.06,3.52,35.27,32.67,33.71
585,PLW,Palau,2006,54.8,88.45,NA,NA,72.7,1.02,2.42,0,NA,NA,16.67,99.6,0,65.92,65.92,100,100,4,100,40,55.32,99.87,72.7,71.89,4,43.95,1.02,58.33,-911,40,81.48,30.3,50.78
591,PAN,Panama,2006,86.8,22.4,NA,100,69.42,52.82,71.48,32.83,60.36,14.35,13.64,81.2,78.87,92.44,76.52,100,100,96,36.01,20.15,49.96,93.73,69.42,36.18,96,86.96,52.82,24.83,14.35,20.15,66.45,48.7,55.8
598,PNG,Papua New Guinea,2006,13.4,1.25,100,14,43.23,89.98,78.61,90,NA,45.05,38.73,23,61.97,14.23,12.52,100,100,12,78.57,0,0.59,74.33,43.23,0.92,56,25.68,89.98,58.65,45.05,0,39.49,42.09,41.05
600,PRY,Paraguay,2006,95,22.86,100,NA,62.66,44.09,46.91,16.3,98.84,0,NA,50.6,NA,31.2,31.46,100,100,84,NA,0.16,34.59,83.53,62.66,28.72,92,31.2,44.09,-911,0,0.16,58.31,26.07,38.96
604,PER,Peru,2006,79.8,21.49,100,56,50.7,16.71,41.91,23.2,0,32.52,12.84,59.2,66.05,78.42,65.46,100,81.65,84,36.03,20.98,30.84,80.28,50.7,26.17,92,66.48,16.71,24.44,32.52,20.98,52.38,36.34,42.76
608,PHL,Philippines,2006,78.2,23.53,61.43,40,59.68,35.73,78.85,30.28,46.15,31.35,35.61,48.8,78.06,63.89,76.24,100,94.24,72,26.54,0.53,44.44,81.01,59.68,33.99,66.71,64.55,35.73,31.07,31.35,0.53,58.23,34.78,44.16
616,POL,Poland,2006,100,45.02,15.33,NA,96.36,60.53,77.14,46.79,48.99,58.94,17.65,97,75.28,100,100,59.62,32.01,88,36.38,60.73,73.66,62.88,96.36,59.34,51.67,91.76,60.53,27.01,58.94,60.73,72.86,64.43,67.8
620,PRT,Portugal,2006,100,95.26,23.59,100,95.7,80.68,78.41,50.93,90,7.75,16.05,95,57.08,48.59,48.24,100,92.81,92,41.61,70.33,82.44,95.94,95.7,88.85,57.79,63.48,80.68,28.83,7.75,70.33,93.5,60.17,73.5
634,QAT,Qatar,2006,92.8,100,NA,NA,87.43,70.93,61.38,79.08,90,NA,0,99.2,0,12.7,12.7,83.8,64.39,88,0,67.32,100,82.46,87.43,100,88,8.47,70.93,0,-911,67.32,89.97,45.64,63.37
642,ROU,Romania,2006,100,24.65,10.88,NA,81.76,62.82,90,60.61,51.58,45.05,0,79.8,99.26,40.13,51.12,64.59,32.73,92,0,13.05,37.98,59.04,81.76,31.32,51.44,63.51,62.82,0,45.05,13.05,57.37,41.92,48.1
643,RUS,Russia,2006,100,23.82,19.31,0,79.23,61.02,90,26.94,47.77,35.07,4.71,98.8,87.99,60.88,64.02,87.55,68.71,4,8.14,21.5,62.37,85.02,79.23,43.09,11.65,53.22,61.02,6.42,35.07,21.5,69.11,38.67,50.84
646,RWA,Rwanda,2006,9,14.35,100,NA,25.61,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,84.89,20,NA,0,16.15,62.3,25.61,15.25,60,56.32,-911,-911,45.05,0,34.38,33.21,33.68
682,SAU,Saudi Arabia,2006,92.8,100,NA,NA,87.98,46.63,45.83,44.12,48.49,NA,25.63,95,81.1,100,100,99.08,81.65,84,0,28.54,66.97,91.91,87.98,83.48,84,93.7,46.63,12.82,-911,28.54,87.79,53,66.92
686,SEN,Senegal,2006,49,10.92,22.9,NA,27.69,NA,NA,NA,NA,NA,20.34,43.4,77.21,99.49,79.36,100,100,12,21.56,2.06,17.7,81.13,27.69,14.31,17.45,85.36,-911,20.95,-911,2.06,41.05,38.19,39.33
688,SRB,Serbia,2006,100,66.98,100,NA,81.95,62.92,76.57,55.3,75.2,100,NA,64.8,NA,99.78,99.12,64.83,34.53,84,NA,8.79,87.9,54.72,81.95,77.44,92,99.78,62.92,-911,100,8.79,71.37,63.86,66.86
690,SYC,Seychelles,2006,27.8,69.52,NA,100,80.42,26.83,22.14,33.06,NA,NA,16.67,97.2,42.26,75.01,72.4,100,100,40,96.77,3.96,62.67,99.07,80.42,66.09,40,72.42,26.83,56.72,-911,3.96,81.86,37.19,55.06
694,SLE,Sierra Leone,2006,10.8,0,100,NA,8.8,NA,NA,NA,NA,18.52,17.81,3.2,0,25.62,4.1,100,99.28,12,31.38,0,6.97,67.49,8.8,3.49,56,9.91,-911,24.6,18.52,0,26.59,12.78,18.31
702,SGP,Singapore,2006,71.4,100,NA,NA,100,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,96,0,99.65,100,98.33,100,100,96,46.33,86.85,0,-911,99.65,99.44,70.01,81.78
703,SVK,Slovakia,2006,100,94.94,18.97,NA,90.39,72.48,90,39.14,53.21,21.31,NA,97.2,NA,84.33,91.11,64.55,35.97,88,NA,57.64,98.34,65.91,90.39,96.64,53.48,84.33,72.48,-911,21.31,57.64,84.31,64.91,72.67
705,SVN,Slovenia,2006,100,100,12.12,NA,100,54.59,54.68,21.68,58.47,45.05,NA,92.8,NA,100,100,63.13,32.37,92,NA,53.99,91.96,62.77,100,95.98,52.06,100,54.59,-911,45.05,53.99,86.25,65.84,74
90,SLB,Solomon Islands,2006,17.8,3.62,100,0,49.37,NA,NA,NA,NA,35.07,19.54,10.8,39.61,3.46,3.46,100,100,12,99.77,0,25.76,70.27,49.37,14.69,56,11.63,-911,59.65,35.07,0,44.78,20.24,30.05
706,SOM,Somalia,2006,27.8,2.3,100,0,15.71,NA,NA,NA,NA,NA,0,3.8,0,3.43,3.56,100,95.68,0,0,3.96,0,66.49,15.71,1.15,50,1.75,-911,0,-911,3.96,27.79,6.04,14.74
710,ZAF,South Africa,2006,76.2,24.45,37.86,75,38.93,49.87,52.04,56.54,38.54,100,9.25,81,66.38,38.22,42.62,100,100,88,0,27.86,41.54,93.67,38.93,33,62.93,55.55,49.87,4.62,100,27.86,55.2,46.93,50.24
410,KOR,South Korea,2006,91.8,100,0,NA,92.23,41.55,43.55,11.91,41.53,33.76,20.6,100,78.56,35.47,35.47,48.93,19.06,68,20.54,83.68,64.81,56,92.23,82.4,34,49.84,41.55,20.57,33.76,83.68,76.88,50.9,61.29
724,ESP,Spain,2006,100,99.68,23.61,NA,94.05,81.84,77.96,69.8,89.97,45.05,31.12,95,73.21,50.34,46.11,100,91.01,92,24.8,92.83,98.92,95.34,94.05,99.3,57.8,56.56,81.84,27.96,45.05,92.83,96.23,68,79.29
144,LKA,Sri Lanka,2006,83.4,38.56,100,35,79.32,54.62,76.3,49.27,64.84,33.76,27.63,23,53.45,85.21,97.14,100,97.48,84,74.87,0,35.88,73.49,79.32,37.22,92,67.7,54.62,51.25,33.76,0,63.35,43.68,51.55
736,SDN,Sudan,2006,27.4,2.62,100,NA,27.3,NA,NA,NA,NA,NA,16.67,15.4,40.28,5.77,2.81,100,99.28,84,42.27,0,9.69,71.56,27.3,6.15,92,16.29,-911,29.47,-911,0,35,17.87,24.73
740,SUR,Suriname,2006,100,34.39,100,NA,60.2,52.76,82.78,40.15,NA,63.12,11.76,85.2,83.67,57.55,83.9,100,100,72,33.45,0.01,45.29,95.07,60.2,39.84,86,75.04,52.76,22.61,63.12,0.01,65.04,44.82,52.91
748,SWZ,Swaziland,2006,33.8,14.05,100,NA,24.32,14.04,68.53,13.59,NA,52.35,NA,41,NA,17.69,17.41,100,100,16,NA,55.5,12.71,80.33,24.32,13.38,58,17.69,14.04,-911,52.35,55.5,39.35,33.27,35.7
752,SWE,Sweden,2006,100,100,19.1,NA,100,77.34,77.67,29.51,76.93,14.35,11.48,95,88.57,45.42,48.59,100,94.6,92,38.83,87.86,100,96.53,100,100,55.55,60.86,77.34,25.15,14.35,87.86,98.84,63.24,77.48
756,CHE,Switzerland,2006,100,100,0,NA,100,78.14,67.91,38.47,98.63,49.65,NA,95,NA,97.79,99,67.72,38.85,92,NA,96.95,100,67.19,100,100,46,97.79,78.14,-911,49.65,96.95,89.06,83.87,85.95
760,SYR,Syria,2006,90.6,51.58,100,NA,80.56,59.1,35.2,69.32,39.05,3.3,0,98,63.28,3.76,3.28,77.56,52.88,84,0,82.17,40.25,76.15,80.56,45.92,92,23.44,59.1,0,3.3,82.17,67.54,46.11,54.68
999,TWN,Taiwan,2006,100,100,7.62,NA,90.48,57.69,64.79,46.67,48.45,49.65,27.99,100,47.54,67.65,67.65,72.61,46.04,72,34.6,4.59,100,72.88,90.48,100,39.81,60.95,57.69,31.3,49.65,4.59,87.79,40.89,59.65
762,TJK,Tajikistan,2006,99.6,53.8,100,NA,42.45,NA,NA,NA,NA,NA,NA,56,NA,24.28,33.94,93.02,75.18,44,NA,2.25,13.13,74.73,42.45,33.46,72,24.28,-911,-911,-911,2.25,50.22,18.61,31.25
834,TZA,Tanzania,2006,12.6,0,26.67,35,27.85,NA,NA,NA,NA,14.9,9.09,5.2,81.91,99.86,99.72,100,100,88,52.41,0.42,7.61,68.4,27.85,3.8,57.34,79.12,-911,30.75,14.9,0.42,33.35,36.43,35.2
764,THA,Thailand,2006,98.4,55.03,100,NA,85.05,46.05,42.41,42.91,52.4,25.34,55.47,67.2,82.35,74.14,47.62,77.34,50.72,92,16.23,16,56.26,65.09,85.05,55.65,96,68.04,46.05,35.85,25.34,16,68.6,43.44,53.5
626,TLS,Timor-Leste,2006,36.4,7.17,100,NA,42,NA,NA,NA,NA,31.35,23.42,8,0,20.16,20.16,100,100,0,98.92,0.3,12.31,69.33,42,9.74,50,13.44,-911,61.17,31.35,0.3,40.36,20.25,28.29
768,TGO,Togo,2006,23.6,0,100,NA,23.03,NA,NA,NA,NA,28.15,0,4.4,0,66.28,66.41,100,92.09,84,0,0,8.9,65.5,23.03,4.45,92,44.23,-911,0,28.15,0,30.99,24.63,27.17
776,TON,Tonga,2006,89.6,51.87,100,NA,70.34,41.88,7.52,43.04,NA,NA,26.97,51.8,82.08,94.2,94.2,100,100,4,78.94,27.06,81.2,83.93,70.34,66.54,52,90.16,41.88,52.95,-911,27.06,73.61,52.97,61.22
780,TTO,Trinidad and Tobago,2006,97.4,51.14,NA,100,60.6,32.54,26.96,11.34,51.79,17.88,29.45,97.2,45.68,96.18,92.05,100,100,96,49.16,5.25,51.91,99.07,60.6,51.53,96,83.48,32.54,39.3,17.88,5.25,70.4,40.84,52.66
788,TUN,Tunisia,2006,98,39.99,100,NA,86.43,54.38,66.86,47.71,66.57,100,19.8,97.6,67.02,7.4,18.81,100,97.48,76,26.76,27.77,51.41,98.36,86.43,45.7,88,31.08,54.38,23.28,100,27.77,76.83,45.04,57.75
792,TUR,Turkey,2006,100,44.65,12.77,25,60.61,46.52,55.37,40.62,43.4,52.35,37.08,94.2,75.4,13.55,14.12,87.34,66.19,88,23.02,48.93,68.36,82.58,60.61,56.51,50.39,32.02,46.52,30.05,52.35,48.93,66.56,42.63,52.2
795,TKM,Turkmenistan,2006,100,82.87,100,NA,46.98,61.67,79.84,69.25,44.76,NA,NA,98.8,NA,17.86,21.94,100,98.56,0,NA,9.8,20.77,99.12,46.98,51.82,50,17.86,61.67,-911,-911,9.8,65.98,31.04,45.02
800,UGA,Uganda,2006,12.6,5.56,100,100,25.68,NA,NA,NA,NA,4.34,NA,3.6,NA,88.24,88.6,100,94.6,12,NA,0.56,15.18,66.07,25.68,10.37,56,91.31,-911,-911,4.34,0.56,34.04,40.31,37.8
804,UKR,Ukraine,2006,98.4,58.19,35.61,NA,79.75,27.78,90,17.52,45.9,32.52,10.05,94.2,81.82,20.17,22.39,70.79,41.37,60,42.48,14.7,70.8,68.79,79.75,64.5,47.8,41.46,27.78,26.27,32.52,14.7,71.01,29.26,45.96
784,ARE,United Arab Emirates,2006,92.8,71.82,NA,NA,92.79,33.86,16.44,0,69.12,NA,37.25,98.8,100,94.8,94.61,94.82,74.46,92,39.24,67.06,92.83,89.36,92.79,82.32,92,96.47,33.86,38.24,-911,67.06,88.16,64.19,73.78
826,GBR,United Kingdom,2006,100,100,16.96,0,98.23,54.24,57.37,24.81,48.64,43.06,0,95,80.39,100,100,100,80.94,96,0,97.93,100,91.98,98.23,100,56.48,70.1,54.24,0,43.06,97.93,96.74,62.7,76.31
840,USA,United States of America,2006,100,92.01,31.48,44,93.68,56.45,54.67,29.84,60.18,14.35,14.99,95,100,49.58,59.81,98.89,78.78,80,5.28,63.66,79.86,90.89,93.68,85.93,55.74,63.35,56.45,10.14,14.35,63.66,90.17,51.1,66.73
858,URY,Uruguay,2006,97.8,74.58,52.12,NA,78.51,24.51,18.47,60.86,10.73,100,24.48,98.4,54.54,0.13,0.13,100,100,84,20.79,6.67,83.9,99.47,78.51,79.24,68.06,18.26,24.51,22.63,100,6.67,85.74,28.03,51.11
860,UZB,Uzbekistan,2006,100,80.12,100,NA,53.79,51.9,90,51.49,52.61,55.41,NA,85.4,NA,12.87,23.24,97.62,81.29,0,NA,0,37.85,88.11,53.79,58.98,50,12.87,51.9,-911,55.41,0,66.96,26.92,42.94
548,VUT,Vanuatu,2006,22,12.17,100,NA,63.05,NA,NA,NA,NA,74.82,18.03,16.8,33.72,24.34,24.34,100,100,12,94.63,27.06,32.24,72.27,63.05,22.2,56,27.46,-911,56.33,74.82,27.06,52.51,39.39,44.64
862,VEN,Venezuela,2006,100,47.9,100,86,67.89,43.59,47.13,19.22,57.04,33.76,26.67,98.8,85.66,100,100,100,97.84,88,28.76,14.94,49.7,98.88,67.89,48.8,94,92.92,43.59,27.72,33.76,14.94,71.86,48.71,57.97
704,VNM,Viet Nam,2006,93.2,20.24,28.5,43,62.91,44.51,3.03,46.08,41.43,17.25,28.43,36,72.93,36.46,21.17,69.18,51.08,88,25.77,0.14,37.07,52.09,62.91,28.65,58.25,43.39,44.51,27.1,17.25,0.14,47.89,29.36,36.77
887,YEM,Yemen,2006,43.4,11.43,100,NA,36.23,NA,NA,NA,NA,NA,44.44,64.6,64.21,3.29,3.29,98.65,82.01,84,36.41,0.49,8.6,81.75,36.23,10.02,92,23.59,-911,40.43,-911,0.49,42.67,22.56,30.6
894,ZMB,Zambia,2006,18.2,8.46,13.66,NA,21.51,NA,NA,NA,NA,13.28,NA,15.4,NA,100,100,100,99.28,72,NA,4.2,10.65,71.56,21.51,9.56,42.83,100,-911,-911,13.28,4.2,34.21,45.41,40.93
716,ZWE,Zimbabwe,2006,35.8,8.04,100,100,34.09,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,4,NA,14.03,26.76,78,34.09,17.4,52,99.52,-911,-911,23.64,14.03,43.16,51.31,48.05
