code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
499,MNE,Montenegro,2010,100,46.33,100,NA,98.66,47.4,45.27,51.33,41.59,100,0,72,0,77.82,77,93.57,75.9,64,0,5.1,73.75,80.49,98.66,60.04,82,51.6,47.4,0,100,5.1,79.73,40.13,55.97
504,MAR,Morocco,2010,99,22.85,8.71,NA,63.39,49.4,45.9,44.54,59.1,100,17.83,98,61.05,20.12,12.44,100,98.56,84,17.61,39.39,29.39,98.85,63.39,26.12,46.35,31.2,49.4,17.72,100,39.39,62.79,44.09,51.57
508,MOZ,Mozambique,2010,15,1.19,17.4,0,21.65,NA,NA,NA,NA,3.99,6.43,5,66.38,90.84,95.44,100,100,84,44.02,2.5,4.2,68.33,21.65,2.7,50.7,63.17,-911,25.22,3.99,2.5,30.89,29.16,29.86
104,MMR,Myanmar,2010,49,27.88,100,0,44.66,NA,NA,NA,NA,24.47,0,8,52.61,36.02,25.86,85.3,64.75,60,0,0,30.19,52.68,44.66,29.03,80,28.62,-911,0,24.47,0,42.12,18.14,27.73
516,NAM,Namibia,2010,44,5.2,100,NA,53.34,0.54,9.29,0,0,NA,16.98,45,83.16,100,100,100,99.28,12,33.15,13,51.38,81.43,53.34,28.29,56,94.39,0.54,25.07,-911,13,54.35,35.88,43.27
524,NPL,Nepal,2010,76,5.87,100,NA,53.57,NA,NA,NA,NA,63.12,NA,18,NA,61.79,42.63,31.9,0,84,NA,0,36.18,16.63,53.57,21.03,92,61.79,-911,-911,63.12,0,30.41,40.55,36.5
528,NLD,Netherlands,2010,100,100,31.58,NA,100,53.32,51.32,23.74,57.54,33.76,1.48,95,84.08,90.05,90.05,80.62,54.68,96,0,98.82,100,76.77,100,100,63.79,88.06,53.32,0.74,33.76,98.82,92.26,66.69,76.92
554,NZL,New Zealand,2010,100,42.55,67.47,36,93.75,62.94,63.47,35.01,63.15,100,6.87,95,100,83.93,84.27,100,100,96,0,77.9,100,98.33,93.75,71.28,81.73,76.05,62.94,3.43,100,77.9,87.79,68.65,76.31
558,NIC,Nicaragua,2010,74,12.83,100,NA,73,46.82,51.87,37.24,65.96,0,21.57,46,92.01,91.1,91.91,100,99.64,76,34.66,8.4,33.33,81.88,73,23.08,88,91.67,46.82,28.11,0,8.4,59.32,43.93,50.09
562,NER,Niger,2010,9,0,100,NA,10.56,NA,NA,NA,NA,NA,NA,4,NA,41.56,36.55,100,98.2,56,NA,0,5.79,67.4,10.56,2.9,78,41.56,-911,-911,-911,0,26.95,25.98,26.37
566,NGA,Nigeria,2010,48,4.83,100,50,20.15,70.55,90,90,31.66,29.16,29.65,26,45.96,75.96,58.22,100,83.81,84,23.14,1.08,11.32,69.94,20.15,8.08,92,57.54,70.55,26.4,29.16,1.08,32.72,42.45,38.56
578,NOR,Norway,2010,100,100,0,NA,100,75.65,65.82,15.48,95.33,32.52,14.39,95,60.41,75.88,78.07,100,100,92,26.9,77.05,100,98.33,100,100,46,71.45,75.65,20.65,32.52,77.05,99.44,63.66,77.97
512,OMN,Oman,2010,94,66.95,NA,0,87.38,21.64,0,67.9,49.9,NA,12.02,95,53.4,61.74,53.99,100,89.93,24,37.63,13.4,46.07,94.98,87.38,56.51,24,42.28,21.64,24.82,-911,13.4,79.62,25.57,47.19
586,PAK,Pakistan,2010,91,10.8,100,0,64.73,44.33,38.83,43.56,45.87,43.06,2.17,36,56.2,58.4,51.11,32.82,0,48,24.85,3.52,45.16,22.94,64.73,27.98,74,41.43,44.33,13.51,43.06,3.52,38.55,31.68,34.42
585,PLW,Palau,2010,56,100,NA,NA,75.25,1.02,2.42,0,NA,NA,0,100,0,65.92,65.92,100,100,4,100,40,57.71,100,75.25,78.85,4,43.95,1.02,50,-911,40,84.7,29.38,51.51
591,PAN,Panama,2010,88,23.89,NA,100,71.65,52.82,71.48,32.83,60.36,14.35,21.74,82,78.87,92.44,76.52,100,100,96,36.01,20.15,53.96,94,71.65,38.93,96,86.96,52.82,28.88,14.35,20.15,68.19,49.1,56.74
598,PNG,Papua New Guinea,2010,15,1.22,100,14,45.46,89.98,78.61,90,NA,45.05,22.02,27,61.97,14.23,12.52,100,100,12,78.57,0,1.33,75.67,45.46,1.28,56,25.68,89.98,50.29,45.05,0,40.8,41.25,41.07
600,PRY,Paraguay,2010,97,23.69,100,NA,63.28,44.09,46.91,16.3,98.84,0,NA,51,NA,31.2,31.46,100,100,84,NA,0.16,35.83,83.67,63.28,29.76,92,31.2,44.09,-911,0,0.16,58.9,26.07,39.2
604,PER,Peru,2010,85,23.68,100,56,53.06,16.71,41.91,23.2,0,32.52,19.86,64,70.61,80.33,68.86,100,88.85,84,36.03,20.98,33.29,84.28,53.06,28.48,92,68.95,16.71,27.94,32.52,20.98,55.28,37.31,44.49
608,PHL,Philippines,2010,83,26.3,18.75,40,61.96,35.73,78.85,30.28,46.15,31.35,20.19,50,78.56,63.89,76.24,100,95.68,72,26.54,0.53,48.38,81.89,61.96,37.34,45.38,64.67,35.73,23.37,31.35,0.53,60.4,32.97,43.94
616,POL,Poland,2010,100,44.95,30.05,NA,98.07,60.53,77.14,46.79,48.99,58.94,16.67,95,75.28,100,100,75.43,48.92,96,36.38,60.73,73.66,73.12,98.07,59.31,63.02,91.76,60.53,26.52,58.94,60.73,76.83,64.95,69.7
620,PRT,Portugal,2010,100,100,31.61,100,99.51,80.68,78.41,50.93,90,7.75,18.86,95,58.33,50.3,48.82,100,98.92,92,41.61,70.33,90.89,97.97,99.51,95.45,61.81,64.36,80.68,30.23,7.75,70.33,97.64,60.73,75.5
634,QAT,Qatar,2010,94,100,NA,NA,89.72,70.93,61.38,79.08,90,NA,0,100,0,12.7,12.7,81.72,56.47,88,0,67.32,100,79.4,89.72,100,88,8.47,70.93,0,-911,67.32,89.71,45.64,63.27
642,ROU,Romania,2010,100,24.66,44.21,NA,84.71,62.82,90,60.61,51.58,45.05,0,83,99.26,40.13,51.12,77.69,51.8,92,0,13.05,37.99,70.83,84.71,31.32,68.1,63.51,62.82,0,45.05,13.05,62.29,42.76,50.57
643,RUS,Russia,2010,100,23.39,21.87,0,82.55,61.02,90,26.94,47.77,35.07,20.82,100,88.21,61.08,64.28,100,82.01,4,8.14,21.5,66.86,94,82.55,45.12,12.93,53.39,61.02,14.48,35.07,21.5,73.89,39.58,53.3
646,RWA,Rwanda,2010,11,16.87,100,NA,33.47,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,93.17,20,NA,0,16.72,65.06,33.47,16.8,60,56.32,-911,-911,45.05,0,38.44,33.21,35.3
682,SAU,Saudi Arabia,2010,94,100,NA,NA,93.83,46.63,45.83,44.12,48.49,NA,17.58,95,81.1,100,100,89.82,69.78,84,0,28.54,66.97,84.87,93.83,83.48,84,93.7,46.63,8.79,-911,28.54,87.4,52.55,66.49
686,SEN,Senegal,2010,57,12.21,22.9,NA,34.61,NA,NA,NA,NA,NA,16.67,49,77.21,99.49,79.36,100,100,12,21.56,2.06,19.86,83,34.61,16.03,17.45,85.36,-911,19.12,-911,2.06,44.55,37.91,40.56
688,SRB,Serbia,2010,100,69.54,100,NA,83.99,62.92,76.57,55.3,75.2,100,NA,68,NA,99.78,99.12,81.36,57.91,92,NA,8.79,86.47,69.09,83.99,78.01,96,99.78,62.92,-911,100,8.79,77.03,64.08,69.26
690,SYC,Seychelles,2010,29,69.53,NA,100,82.56,26.83,22.14,33.06,NA,NA,5.56,100,42.26,75.01,72.4,100,100,48,96.77,3.96,62.67,100,82.56,66.1,48,72.42,26.83,51.16,-911,3.96,82.89,37.02,55.37
694,SLE,Sierra Leone,2010,12,0,100,NA,10.96,NA,NA,NA,NA,18.52,19.12,2,0,31.39,5.05,100,100,12,31.38,0,9,67.33,10.96,4.5,56,12.15,-911,25.25,18.52,0,27.6,13.62,19.21
702,SGP,Singapore,2010,73,100,NA,NA,100,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,96,0,99.65,100,98.33,100,100,96,46.33,86.85,0,-911,99.65,99.44,70.01,81.78
703,SVK,Slovakia,2010,100,94.87,35.1,NA,92.39,72.48,90,39.14,53.21,21.31,NA,100,NA,84.33,91.11,78.48,52.16,88,NA,57.64,100,76.88,92.39,97.44,61.55,84.33,72.48,-911,21.31,57.64,88.9,65.36,74.77
705,SVN,Slovenia,2010,100,100,31.02,NA,100,54.59,54.68,21.68,58.47,45.05,NA,96,NA,100,100,84.42,62.95,92,NA,53.99,91.93,81.12,100,95.97,61.51,100,54.59,-911,45.05,53.99,92.36,66.36,76.76
90,SLB,Solomon Islands,2010,19,3.98,100,0,53.54,NA,NA,NA,NA,35.07,13.04,10,53.41,8.45,8.45,100,100,12,99.77,0,26.09,70,53.54,15.04,56,17.58,-911,56.41,35.07,0,46.19,21.79,31.55
706,SOM,Somalia,2010,29,2.52,100,0,17.58,NA,NA,NA,NA,NA,0,5,0,3.43,3.56,100,96.04,12,0,3.96,0,67.01,17.58,1.26,56,1.75,-911,0,-911,3.96,28.62,6.5,15.35
710,ZAF,South Africa,2010,83,26.05,70.41,75,43.52,49.87,52.04,56.54,38.54,100,10.48,85,100,38.22,42.62,100,95.32,88,0,27.86,45.78,93.44,43.52,35.92,79.2,63.96,49.87,5.24,100,27.86,57.63,49.91,53
410,KOR,South Korea,2010,93,100,6.74,NA,94.99,41.55,43.55,11.91,41.53,33.76,22.01,100,78.58,36.3,36.3,55.99,26.62,92,20.54,83.68,71.6,60.87,94.99,85.8,49.37,50.4,41.55,21.27,33.76,83.68,80.55,51.88,63.35
724,ESP,Spain,2010,100,99.76,33.1,NA,95.36,81.84,77.96,69.8,89.97,45.05,23.13,95,73.21,50.34,46.11,100,96.04,92,24.8,92.83,98.91,97.01,95.36,99.33,62.55,56.56,81.84,23.96,45.05,92.83,97.24,67.83,79.6
144,LKA,Sri Lanka,2010,85,46.29,100,35,81.92,54.62,76.3,49.27,64.84,33.76,47.76,25,53.45,85.21,97.14,100,88.49,84,74.87,0,45.73,71.16,81.92,46.01,92,67.7,54.62,61.32,33.76,0,66.36,44.69,53.36
736,SDN,Sudan,2010,29,2.26,100,NA,29.27,NA,NA,NA,NA,NA,3.97,21,40.28,5.77,2.81,100,99.64,84,42.27,0,8.14,73.55,29.27,5.2,92,16.29,-911,23.12,-911,0,36.01,16.9,24.54
740,SUR,Suriname,2010,100,35.11,100,NA,62.53,52.76,82.78,40.15,NA,63.12,0,88,83.67,57.55,83.9,100,100,72,33.45,0.01,46.92,96,62.53,41.01,86,75.04,52.76,16.73,63.12,0.01,66.51,44.24,53.15
748,SWZ,Swaziland,2010,35,14.99,100,NA,28.69,14.04,68.53,13.59,NA,52.35,NA,45,NA,17.69,17.41,100,100,16,NA,55.5,17.93,81.67,28.69,16.46,58,17.69,14.04,-911,52.35,55.5,42.27,33.27,36.87
752,SWE,Sweden,2010,100,100,34.46,NA,99.91,77.34,77.67,29.51,76.93,14.35,8.38,95,89.54,47.29,50.31,100,96.76,92,38.83,87.86,100,97.25,99.91,100,63.23,62.38,77.34,23.6,14.35,87.86,99.05,63.85,77.93
756,CHE,Switzerland,2010,100,100,6.73,NA,100,78.14,67.91,38.47,98.63,49.65,NA,95,NA,100,100,87.75,67.63,92,NA,96.95,100,83.46,100,100,49.36,100,78.14,-911,49.65,96.95,94.49,84.67,88.6
760,SYR,Syria,2010,93,58.43,100,NA,79.76,59.1,35.2,69.32,39.05,3.3,0,100,63.28,3.76,3.28,70.14,41.01,84,0,82.17,41.91,70.38,79.76,50.17,92,23.44,59.1,0,3.3,82.17,66.77,46.11,54.37
999,TWN,Taiwan,2010,100,100,6.8,NA,93.47,57.69,64.79,46.67,48.45,49.65,17.82,100,78.86,67.65,67.65,79.18,54.68,72,34.6,4.59,100,77.95,93.47,100,39.4,71.39,57.69,26.21,49.65,4.59,90.48,42.97,61.97
762,TJK,Tajikistan,2010,100,58.79,100,NA,43.52,NA,NA,NA,NA,NA,NA,66,NA,24.28,33.94,82.19,58.99,52,NA,2.25,14.37,69.06,43.52,36.58,76,24.28,-911,-911,-911,2.25,49.72,18.97,31.27
834,TZA,Tanzania,2010,15,0,43.74,35,33.27,NA,NA,NA,NA,14.9,0,6,81.91,99.86,99.72,100,99.28,88,52.41,0.42,7.41,68.43,33.27,3.71,65.87,79.12,-911,26.2,14.9,0.42,35.14,36.39,35.89
764,THA,Thailand,2010,100,54.77,32.26,NA,87.28,46.05,42.41,42.91,52.4,25.34,30.97,74,82.82,76.12,51.63,80.21,54.68,92,16.23,16,60.52,69.63,87.28,57.65,62.13,70.19,46.05,23.6,25.34,16,71.52,41.06,53.24
626,TLS,Timor-Leste,2010,38,7.39,100,NA,49.28,NA,NA,NA,NA,31.35,18.18,8,79.51,50.89,50.89,100,100,0,98.92,0.3,15.95,69.33,49.28,11.67,50,60.43,-911,58.55,31.35,0.3,43.43,35.56,38.71
768,TGO,Togo,2010,28,0,100,NA,25.1,NA,NA,NA,NA,28.15,0,6,0,66.28,66.41,100,93.88,84,0,0,10.06,66.63,25.1,5.03,92,44.23,-911,0,28.15,0,32.25,24.63,27.68
776,TON,Tonga,2010,92,50.03,100,NA,71.83,41.88,7.52,43.04,NA,NA,7.77,57,82.09,97.2,97.2,100,100,12,78.94,27.06,85.32,85.67,71.83,67.67,56,92.16,41.88,43.35,-911,27.06,75.06,52.68,61.63
780,TTO,Trinidad and Tobago,2010,99,51.06,NA,100,62.28,32.54,26.96,11.34,51.79,17.88,3.38,100,45.68,96.18,92.05,100,100,96,49.16,5.25,53.05,100,62.28,52.06,96,83.48,32.54,26.27,17.88,5.25,71.45,39.53,52.3
788,TUN,Tunisia,2010,100,44.57,100,NA,89.44,54.38,66.86,47.71,66.57,100,4.69,100,67.02,7.4,18.81,100,96.76,76,26.76,27.77,60.93,98.92,89.44,52.75,88,31.08,54.38,15.73,100,27.77,80.37,44.28,58.72
792,TUR,Turkey,2010,100,47.93,12.33,25,64.63,46.52,55.37,40.62,43.4,52.35,24.01,97,77.46,13.7,14.34,90.89,71.58,96,23.02,48.93,94.26,86.49,64.63,71.1,54.17,32.62,46.52,23.52,52.35,48.93,74.07,42.31,55.02
795,TKM,Turkmenistan,2010,100,85.07,100,NA,47.68,61.67,79.84,69.25,44.76,NA,NA,100,NA,17.86,21.94,100,98.2,0,NA,9.8,18.34,99.4,47.68,51.7,50,17.86,61.67,-911,-911,9.8,66.26,31.04,45.13
800,UGA,Uganda,2010,15,6.05,100,100,29.33,NA,NA,NA,NA,4.34,NA,4,NA,88.24,88.6,100,98.2,16,NA,0.56,20.26,67.4,29.33,13.15,58,91.31,-911,-911,4.34,0.56,36.63,40.46,38.93
804,UKR,Ukraine,2010,100,57.27,56.06,NA,82.6,27.78,90,17.52,45.9,32.52,9.84,97,81.82,20.17,22.39,86.24,64.39,68,42.48,14.7,73.3,82.54,82.6,65.29,62.03,41.46,27.78,26.16,32.52,14.7,76.81,29.96,48.7
784,ARE,United Arab Emirates,2010,94,72.07,NA,NA,95.2,33.86,16.44,0,69.12,NA,9.42,100,100,94.8,94.61,89.25,64.39,92,39.24,67.06,92.72,84.55,95.2,82.4,92,96.47,33.86,24.33,-911,67.06,87.38,62.65,72.54
826,GBR,United Kingdom,2010,100,100,31.44,0,99.46,54.24,57.37,24.81,48.64,43.06,0,95,80.43,100,100,100,89.93,96,0,97.93,100,94.98,99.46,100,63.72,70.11,54.24,0,43.06,97.93,98.14,63.06,77.09
840,USA,United States of America,2010,100,92.22,41.82,44,94.77,56.45,54.67,29.84,60.18,14.35,10.69,95,100,49.58,59.81,100,90.65,80,5.28,63.66,80.52,95.22,94.77,86.37,60.91,63.35,56.45,7.99,14.35,63.66,92.12,51.14,67.53
858,URY,Uruguay,2010,99,81.2,52.12,NA,79.71,24.51,18.47,60.86,10.73,100,24.24,100,68.49,2.67,2.68,100,100,84,20.79,6.67,94.45,100,79.71,87.82,68.06,24.62,24.51,22.51,100,6.67,89.18,29.6,53.43
860,UZB,Uzbekistan,2010,100,100,100,NA,54.46,51.9,90,51.49,52.61,55.41,NA,89,NA,12.87,23.24,91.64,70.5,0,NA,0,37.19,83.72,54.46,68.59,50,12.87,51.9,-911,55.41,0,68.92,26.92,43.72
548,VUT,Vanuatu,2010,24,14.93,100,NA,67.48,NA,NA,NA,NA,74.82,12.7,16,33.72,24.34,24.34,100,100,12,94.63,27.06,41.13,72,67.48,28.03,56,27.46,-911,53.66,74.82,27.06,55.83,39.04,45.76
862,VEN,Venezuela,2010,100,48.15,100,86,69.54,43.59,47.13,19.22,57.04,33.76,11.2,100,85.66,100,100,100,98.2,88,28.76,14.94,49.87,99.4,69.54,49.01,94,92.92,43.59,19.98,33.76,14.94,72.65,47.93,57.82
704,VNM,Viet Nam,2010,96,25.35,28.5,43,61.89,44.51,3.03,46.08,41.43,17.25,16.98,44,72.93,36.46,21.17,62.51,44.24,88,25.77,0.14,53.14,50.25,61.89,39.25,58.25,43.39,44.51,21.38,17.25,0.14,50.46,28.79,37.46
887,YEM,Yemen,2010,45,13.14,100,NA,38.28,NA,NA,NA,NA,NA,25.29,67,64.21,3.29,3.29,96.56,79.86,84,36.41,0.49,8.01,81.14,38.28,10.57,92,23.59,-911,30.85,-911,0.49,43.33,21.09,29.98
894,ZMB,Zambia,2010,19,8.66,13.66,NA,24.41,NA,NA,NA,NA,13.28,NA,17,NA,100,100,100,97.84,72,NA,4.2,12.94,71.61,24.41,10.8,42.83,100,-911,-911,13.28,4.2,35.61,45.41,41.49
716,ZWE,Zimbabwe,2010,37,8.02,100,100,40.35,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,4,NA,14.03,26.94,78,40.35,17.48,52,99.52,-911,-911,23.64,14.03,45.28,51.31,48.9
