code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
140,CAF,Central African Republic,2002,6.6,3.01,100,NA,11.32,NA,NA,NA,NA,43.06,NA,2.4,NA,97,97.02,100,97.12,72,NA,0,13.23,66.51,11.32,8.12,86,97,-911,-911,43.06,0,28.65,50.55,41.79
148,TCD,Chad,2002,2.4,0,100,NA,11.22,NA,NA,NA,NA,NA,NA,5.6,NA,55.34,51.22,100,100,64,NA,0,3.8,68.53,11.22,1.9,82,55.34,-911,-911,-911,0,27.22,32.61,30.45
152,CHL,Chile,2002,98.4,53.93,37.65,40,86.75,35.92,53.08,32.93,12.23,100,21.01,87.6,71.37,59.47,45.94,100,96.04,84,35.46,68.85,59.36,94.55,86.75,56.64,60.82,54.19,35.92,28.23,100,68.85,79.31,55.6,65.09
156,CHN,China,2002,98.4,11.4,43.15,54,73.85,65.16,39.29,75,51.83,25.34,26.66,48.4,66.24,64.2,80.34,17.33,0,44,10.05,18.18,30.28,21.91,73.85,20.84,43.57,66.19,65.16,18.35,25.34,18.18,38.87,43.93,41.91
170,COL,Colombia,2002,93.8,26,12.57,56,57.84,43.49,64.68,36.3,48.1,26.24,9.24,82,82.05,89.05,76.54,100,99.64,84,51.48,4.6,44.93,93.88,57.84,35.47,48.28,75.91,43.49,30.36,26.24,4.6,62.4,39.07,48.4
174,COM,Comoros,2002,45.6,4.73,100,0,29.36,NA,NA,NA,NA,68.23,28.57,22.6,0,0,0,100,100,8,97.93,3.96,50.26,74.2,29.36,27.49,54,0,-911,63.25,68.23,3.96,43.69,22.45,30.95
178,COG,Congo,2002,24.2,1.48,NA,NA,21.18,59.88,55.48,90,0.01,47.23,0,15.8,88.53,55,55.34,81.45,66.19,4,0,0.18,18.6,54.48,21.18,10.04,4,66.29,59.88,0,47.23,0.18,28.57,36.51,33.33
188,CRI,Costa Rica,2002,95.8,50.26,100,100,86.28,38.46,46.55,34.42,38.81,19.87,31.03,88.4,74.46,94.44,89.28,100,100,68,49.19,0.9,58.24,96.13,86.28,54.25,84,89.55,38.46,40.11,19.87,0.9,78.89,42.43,57.01
384,CIV,Cote d'Ivoire,2002,52.6,2.14,100,67,23.63,49.3,48.32,53.16,41.59,0,18.22,19.6,57.94,100,100,100,97.12,52,47.86,0.6,24.76,72.24,23.63,13.45,76,81.23,49.3,33.04,0,0.6,36.44,39.89,38.51
191,HRV,Croatia,2002,100,76.8,25.98,NA,95.28,63.26,72.63,42.91,63.39,63.12,4.96,85.6,77.35,54.63,44.83,69.75,43.17,88,23.86,13.23,77.92,66.17,95.28,77.36,56.99,58.94,63.26,14.41,63.12,13.23,79.6,44.46,58.52
192,CUB,Cuba,2002,97.6,42.13,NA,50,88.32,16.93,0,14.87,23.47,100,9.55,93.4,78.59,36.57,51.31,100,100,76,48.45,9.19,45.5,97.8,88.32,43.82,76,54.12,16.93,29,100,9.19,76.65,36.76,52.71
196,CYP,Cyprus,2002,100,100,19.25,NA,94.94,61.92,64.92,46.81,57.34,35.07,17.06,95,31.08,100,100,91.37,66.19,76,43.39,9.44,100,84.19,94.94,100,47.63,77.03,61.92,30.23,35.07,9.44,93.04,46.01,64.82
203,CZE,Czech Republic,2002,100,99.94,13.94,NA,95.68,65.82,77.62,30.98,54.43,45.05,NA,95.2,NA,94.9,95.1,66.01,35.61,92,NA,75.68,95.98,65.61,95.68,97.96,52.97,94.9,65.82,-911,45.05,75.68,86.42,73.62,78.74
180,COD,Dem. Rep. Congo,2002,8.6,2.76,100,0,7.77,NA,NA,NA,NA,26.24,NA,3,NA,58.64,58.54,94.53,76.98,4,NA,0,3.2,58.17,7.77,2.98,52,43.94,-911,-911,26.24,0,22.97,24.94,24.15
208,DNK,Denmark,2002,100,100,11.99,NA,96.56,67.22,68.22,45.65,65.31,18.52,12.88,95,51.14,70.68,70.68,90.51,72.66,44,0,93.45,100,86.06,96.56,100,28,64.16,67.22,6.44,18.52,93.45,94.21,60.1,73.75
262,DJI,Djibouti,2002,46.8,17.76,NA,0,25.67,NA,NA,NA,NA,NA,0,87,61.78,0.01,0.01,100,100,4,0,0,31.74,95.67,25.67,24.75,4,15.45,-911,0,-911,0,48.69,6.25,23.23
212,DMA,Dominica,2002,88.6,33.03,100,100,68.39,27.95,44.51,25.36,NA,NA,0,83.8,0,80.06,85.12,100,100,0,0,2.99,54.93,94.6,68.39,43.98,50,66.29,27.95,0,-911,2.99,68.99,29.79,45.47
214,DOM,Dominican Republic,2002,93.2,30.28,47.13,100,73.87,44.06,90,39.28,45.65,5.79,34.43,82.6,98.96,75.78,97.03,100,100,88,48.13,5.9,34.17,94.2,73.87,32.22,67.57,92.94,44.06,41.28,5.79,5.9,66.77,43.81,52.99
218,ECU,Ecuador,2002,93.8,35.89,18.61,84,66.79,54.66,48.8,51.28,61.75,28.15,28.96,89.2,100,91.77,76.33,100,96.04,84,59.06,6.4,33.67,95.08,66.79,34.78,51.31,88.03,54.66,44.01,28.15,6.4,65.55,47.05,54.45
818,EGY,Egypt,2002,98.4,43.25,100,NA,56.46,61.05,25.37,74.42,35.25,NA,26.47,99.2,87.85,31.83,25.99,69.41,41.37,80,36.42,49.5,65.35,69.99,56.46,54.3,90,48.56,61.05,31.44,-911,49.5,60.25,52.69,55.72
222,SLV,El Salvador,2002,88.8,18.41,100,NA,60.9,58.24,50.76,44.52,85.44,9.9,21.69,67.6,0,0.46,0.17,100,99.64,60,41.93,0.62,32.97,89.08,60.9,25.69,80,0.21,58.24,31.81,9.9,0.62,58.56,22.94,37.19
226,GNQ,Equatorial Guinea,2002,26.6,44.16,NA,100,10.69,NA,NA,NA,NA,37.94,17.91,21.4,65.29,100,100,100,99.64,0,79.68,1.25,6.17,73.68,10.69,25.17,0,91.32,-911,48.79,37.94,1.25,36.51,42.42,40.06
232,ERI,Eritrea,2002,32.2,0,100,NA,36.7,NA,NA,NA,NA,NA,0,30.4,0,28.28,25.55,100,95.68,0,0,0,9.16,75.36,36.7,4.58,50,17.94,-911,0,-911,0,38.88,10.75,22
233,EST,Estonia,2002,100,61.09,17.76,NA,84.35,56.71,79.79,0,42.15,9.02,11.76,83.4,69.67,39.69,39.69,100,97.48,84,52.18,75.27,80.58,93.63,84.35,70.84,50.88,49.68,56.71,31.97,9.02,75.27,82.94,52.06,64.41
231,ETH,Ethiopia,2002,15,0,100,71,21.39,NA,NA,NA,NA,35.07,NA,5.2,NA,92.84,82.18,100,98.92,4,NA,0,0,68.04,21.39,0,52,83.38,-911,-911,35.07,0,29.81,41.47,36.8
242,FJI,Fiji,2002,53.6,28.94,100,40,68.02,65.71,21.24,67.16,NA,58.94,31.14,57.4,62.19,10.38,9.98,100,100,88,60.38,3.9,48.2,85.8,68.02,38.57,94,30.64,65.71,45.76,58.94,3.9,64.13,40.23,49.79
246,FIN,Finland,2002,100,100,9.73,NA,100,62.24,62.1,37.12,62.75,11.77,27.54,95,83.33,48.78,49.06,100,100,96,48.25,84.25,100,98.33,100,100,52.86,60.39,62.24,37.89,11.77,84.25,99.44,59.33,75.38
250,FRA,France,2002,100,100,12.53,0,96.76,49.83,55.72,43.07,38.23,37.94,5.27,95,37.85,72.79,81.03,90.19,72.3,84,0,83.8,100,85.83,96.76,100,48.26,47.92,49.83,2.64,37.94,83.8,94.2,51.86,68.79
266,GAB,Gabon,2002,75.6,6.16,NA,NA,30.9,56.67,90,79.52,1.77,58.94,46.88,66,69.79,84.55,53.11,100,97.12,4,30.89,0,34.84,87.71,30.9,20.5,4,69.15,56.67,38.88,58.94,0,46.37,41.44,43.41
270,GMB,Gambia,2002,33.4,19.27,100,NA,16.27,NA,NA,NA,NA,NA,0,5,52.56,23.89,34.63,100,100,76,0,0.4,33.28,68.33,16.27,26.28,88,37.02,-911,0,-911,0.4,36.96,21.16,27.48
268,GEO,Georgia,2002,100,59.91,100,NA,78.79,45.43,40.32,42.22,51.9,84.12,0,51.6,0,44.53,44.24,96.38,76.62,4,0,0,44.3,74.87,78.79,52.11,52,29.59,45.43,0,84.12,0,68.59,29.77,45.29
276,DEU,Germany,2002,100,100,10.12,NA,97.09,62.77,65.24,27.82,58.26,31.35,17.13,95,100,100,100,75.81,48.92,92,10.57,95.18,100,73.24,97.09,100,51.06,100,62.77,13.85,31.35,95.18,90.11,71.56,78.98
288,GHA,Ghana,2002,48.2,0,59.64,0,28.55,27.3,70.71,36.71,8.41,10.81,29.35,10.4,0,78.03,59.02,100,94.96,76,37.56,10.25,21.28,68.45,28.55,10.64,67.82,34.26,27.3,33.45,10.81,10.25,35.88,25.77,29.81
300,GRC,Greece,2002,100,79.13,10.27,0,98.51,59.79,60.38,33.91,61.66,22.83,26.79,95,73.08,57.03,56.19,86.84,66.19,76,34.84,87.33,90.03,82.67,98.51,84.58,43.13,46.58,59.79,30.82,22.83,87.33,88.59,55.95,69
308,GRD,Grenada,2002,85.6,49.81,100,0,70.7,4.14,22.86,0,NA,NA,0,91.2,0,11.18,3.77,100,100,0,0,11.37,54.04,97.07,70.7,51.93,50,3.74,4.14,0,-911,11.37,73.23,8.12,34.17
320,GTM,Guatemala,2002,79.6,25.16,100,20,53.45,64.18,60,56.98,78.52,0,21.99,41.4,40.86,78.92,48.79,100,98.2,80,42.55,5.37,39.64,79.87,53.45,32.4,90,47.14,64.18,32.27,0,5.37,55.24,36.9,44.24
324,GIN,Guinea,2002,16.8,0.23,100,100,13.02,NA,NA,NA,NA,17.25,8.6,2.2,0,39.78,24.24,100,94.6,80,30.59,0.75,14.42,65.6,13.02,7.32,90,41,-911,19.59,17.25,0.75,28.65,24.83,26.36
624,GNB,Guinea-Bissau,2002,54.6,0,100,NA,11.08,NA,NA,NA,NA,13.81,5.33,2.8,NA,89.87,99.36,100,99.28,4,42.51,0,8.38,67.36,11.08,4.19,52,89.87,-911,23.92,13.81,0,27.55,38.45,34.09
328,GUY,Guyana,2002,75.6,31.71,100,NA,56.87,0.64,42.62,0,NA,63.12,16.08,86.6,0,12.2,10.58,100,100,72,29.67,0,42.45,95.53,56.87,37.08,86,7.59,0.64,22.88,63.12,0,63.16,14.96,34.24
332,HTI,Haiti,2002,31.6,2.57,100,0,26.61,NA,NA,NA,NA,23.64,0,6.6,0,1.59,2.76,100,100,4,0,0,12.41,68.87,26.61,7.49,52,1.09,-911,0,23.64,0,34.32,6.98,17.92
340,HND,Honduras,2002,77.8,21.42,100,80,47.84,48.29,43.61,50.93,43.04,6.17,9.77,43.4,46.53,82.16,79.69,100,98.2,76,47.17,15.54,29.91,80.53,47.84,25.67,88,72.09,48.29,28.47,6.17,15.54,51.35,41.84,45.65
348,HUN,Hungary,2002,100,99.99,8.9,NA,91.63,66.87,75.68,44.03,73.08,100,NA,99,NA,29.57,29.57,61.26,28.78,84,NA,58.62,92.5,63.01,91.63,96.24,46.45,29.57,66.87,-911,100,58.62,83.63,56.76,67.51
352,ISL,Iceland,2002,100,100,0,NA,98.57,71.31,57.21,42.29,99.77,NA,15.3,95,68.15,58.15,75.08,100,100,96,25.52,51.94,100,98.33,98.57,100,48,67.13,71.31,20.41,-911,51.94,98.97,57.82,74.28
356,IND,India,2002,64.6,3.67,16.28,32,39.5,35.24,51.47,26.89,51.91,35.07,26.29,31.6,60.79,27.61,36.33,46.41,20.86,84,19.1,10.49,30.25,32.96,39.5,16.96,50.14,39.18,35.24,22.69,35.07,10.49,29.81,29.51,29.63
360,IDN,Indonesia,2002,89.2,11.71,27.07,54,57.72,45.25,53.88,42.98,49.45,7.75,43.07,41.8,80.35,78.42,85.22,100,85.61,76,25.35,0.02,25.84,75.8,57.72,18.77,51.53,74.5,45.25,34.21,7.75,0.02,50.77,36.71,42.33
364,IRN,Iran,2002,98,47.76,100,0,52.06,36.73,28.76,32.13,46.18,84.12,33.45,97.6,73.17,40.24,34.36,97.21,79.86,76,29.98,2.77,51.95,91.55,52.06,49.86,88,36.94,36.73,31.72,84.12,2.77,64.49,35.09,46.85
368,IRQ,Iraq,2002,94.8,28.53,100,NA,60.95,36.03,14.6,37.84,37.02,NA,NA,96.8,NA,0,0,80.67,59.35,0,NA,8.29,27.98,78.94,60.95,28.26,50,0,36.03,-911,-911,8.29,56.05,16.98,32.61
372,IRL,Ireland,2002,100,83.76,2.79,NA,95.8,75.01,70.69,6.08,84.84,100,23.58,95,35.49,5.5,5.5,100,100,88,24.98,87.47,96.54,98.33,95.8,90.15,45.39,15.5,75.01,24.28,100,87.47,94.76,59.19,73.42
376,ISR,Israel,2002,100,100,19.66,0,93.05,41.86,31.85,38.6,61.48,NA,0,95,42.24,70.25,36.97,90.73,67.27,4,0,88.4,100,84.33,93.05,100,11.83,37.36,41.86,0,-911,88.4,92.46,47.22,65.32
380,ITA,Italy,2002,100,27.03,14.48,100,99.57,63.41,53.69,62.07,82.59,55.41,20.58,95,93.05,57.45,57.06,68.69,47.84,80,37.59,91.44,100,70.51,99.57,63.51,47.24,76.89,63.41,29.08,55.41,91.44,77.86,68.74,72.39
388,JAM,Jamaica,2002,88,31.64,100,100,66.4,76.98,16.38,90,60.32,18.52,0,79.4,75.05,81.08,95.61,100,100,84,0,10,51.27,93.13,66.4,41.45,92,87.94,76.98,0,18.52,10,67,50.18,56.91
392,JPN,Japan,2002,100,100,0,43,94.32,43.54,43.59,34.45,43.51,55.41,11.18,95,72.4,87.8,90.78,84.33,62.59,92,28.99,71.26,100,80.64,94.32,100,46,73.5,43.54,20.08,55.41,71.26,91.65,56.92,70.81
400,JOR,Jordan,2002,99.8,72.92,NA,NA,73.19,65.68,69.19,65.47,65.75,NA,NA,97.6,NA,8.33,6.69,95.39,82.73,76,NA,42.3,64.31,91.91,73.19,68.62,76,8.33,65.68,-911,-911,42.3,77.91,41.1,55.82
398,KAZ,Kazakhstan,2002,97.6,68.56,11.4,NA,60.76,43.49,29.46,39.81,59.37,74.82,NA,84.6,NA,14.11,19.58,100,98.92,44,NA,30.5,58.78,94.51,60.76,63.67,27.7,14.11,43.49,-911,74.82,30.5,72.98,34.33,49.79
404,KEN,Kenya,2002,16.6,3.7,34.42,50,26.79,NA,NA,NA,NA,15.46,12.09,20,74.29,69.25,62.75,100,100,20,65.96,0.52,7.46,73.33,26.79,5.58,27.21,64.07,-911,39.02,15.46,0.52,35.24,30.61,32.46
296,KIR,Kiribati,2002,53.6,6.24,100,NA,46.73,NA,NA,NA,NA,NA,35.19,46.8,42.04,100,100,100,100,4,69.95,27.06,11.16,82.27,46.73,8.7,52,80.68,-911,52.57,-911,27.06,45.9,53.53,50.47
414,KWT,Kuwait,2002,91.6,100,NA,NA,77.14,42.23,40.39,0,46.4,NA,0,95,0,11.71,11.71,86.44,70.14,84,0,43,83.38,83.86,77.14,91.69,84,7.8,42.23,0,-911,43,84.23,30.51,52
417,KGZ,Kyrgyzstan,2002,100,54.01,100,0,57.18,NA,NA,NA,NA,68.23,NA,60.4,NA,20.21,21.83,100,94.6,80,NA,4.2,30.98,85,57.18,42.49,90,15.77,-911,-911,68.23,4.2,61.56,25.1,39.68
418,LAO,Laos,2002,50,5.86,100,NA,41.62,NA,NA,NA,NA,13.28,NA,4.8,NA,93.85,96.92,82.24,58.99,52,NA,0,5.76,48.68,41.62,5.81,76,93.85,-911,-911,13.28,0,32.04,43.99,39.21
428,LVA,Latvia,2002,100,30.34,12.2,NA,81.24,53.27,66.42,0,62.58,3.3,0,88.6,85.5,90.32,90.32,100,86.33,84,0,49.62,77.11,91.64,81.24,53.73,48.1,88.71,53.27,0,3.3,49.62,75.54,50.64,60.6
422,LBN,Lebanon,2002,96,77.02,100,NA,82.86,40.43,68.34,12.17,56.53,74.82,0,100,0,2.56,2.56,90.51,67.63,72,0,15.08,100,86.05,82.86,88.51,86,1.71,40.43,0,74.82,15.08,85.81,26.09,49.98
426,LSO,Lesotho,2002,7.4,3.07,100,NA,29.2,NA,NA,NA,NA,NA,NA,39,NA,1.3,1.3,100,100,12,NA,0.3,26.02,79.67,29.2,14.54,56,1.3,-911,-911,-911,0.3,41.14,5.82,19.94
430,LBR,Liberia,2002,1.6,0,100,0,21.33,NA,NA,NA,NA,20.58,10.79,2,0,9.51,5.69,100,98.92,92,56.5,0,12.89,66.97,21.33,6.45,96,3.8,-911,33.64,20.58,0,31.58,14.9,21.57
434,LBY,Libya,2002,100,66.52,NA,NA,74.77,46.61,59.07,8.59,60.08,NA,20.85,99.2,0,0.63,2.03,99.81,85.25,0,54.68,18.08,7.88,94.76,74.77,37.2,0,0.89,46.61,37.76,-911,18.08,68.91,22.41,41.01
440,LTU,Lithuania,2002,100,40.36,11.19,NA,83.49,51.02,70.02,17.71,42.59,23.64,0,88.2,90.13,69.07,69.07,84.47,60.43,88,0,45.82,47.18,77.7,83.49,43.77,49.6,76.09,51.02,0,23.64,45.82,68.32,48.08,56.17
442,LUX,Luxembourg,2002,100,100,10.22,NA,94.21,56.75,65.21,54.4,39.86,33.76,NA,95,NA,100,100,76.61,51.44,40,NA,95,100,74.35,94.21,100,25.11,100,56.75,-911,33.76,95,89.52,75.08,80.85
807,MKD,Macedonia,2002,95.8,46.09,100,NA,100,54.41,90,53.19,53.4,25.34,NA,62.2,NA,19.95,29.43,70.41,44.6,76,NA,3.74,86.2,59.07,100,66.14,88,19.95,54.41,-911,25.34,3.74,75.07,29.4,47.67
450,MDG,Madagascar,2002,11.6,0,100,43,30.88,NA,NA,NA,NA,7.75,0,2,40.85,17.97,16.75,100,100,64,0,0.53,1.27,67.33,30.88,0.63,82,29.65,-911,0,7.75,0.53,32.95,16.56,23.12
454,MWI,Malawi,2002,5.8,10.61,100,100,17.6,NA,NA,NA,NA,0,NA,2.2,NA,94.62,72.89,100,100,68,NA,0,15.03,67.4,17.6,12.82,84,87.81,-911,-911,0,0,32.61,40.24,37.19
458,MYS,Malaysia,2002,96.6,55.61,57.43,100,84.98,40.24,37.59,49.44,31.68,1.68,58.71,93.6,73.49,100,100,100,83.09,80,13.52,8.64,72.91,92.23,84.98,64.26,68.72,93.37,40.24,36.12,1.68,8.64,80.49,42.78,57.86
466,MLI,Mali,2002,17,1.25,100,NA,4.75,NA,NA,NA,NA,NA,NA,3.6,NA,14.3,19.92,100,100,8,NA,0,5.3,67.87,4.75,3.27,54,14.3,-911,-911,-911,0,25.3,11.41,16.96
470,MLT,Malta,2002,100,100,20.75,NA,83.54,55.32,52.53,60.01,59.41,NA,0,95,42.88,90.12,90.12,100,97.12,4,0,37.01,99.98,97.37,83.54,99.99,12.37,74.37,55.32,0,-911,37.01,93.63,47,65.65
478,MRT,Mauritania,2002,15.6,2.1,100,NA,24.62,NA,NA,NA,NA,NA,6.02,34,92.2,3.16,2.54,100,100,4,30.2,0,2.43,78,24.62,2.26,52,32.63,-911,18.11,-911,0,34.96,19.34,25.59
480,MUS,Mauritius,2002,99.2,45.12,NA,100,80.73,29.91,24.23,32.39,NA,100,52.99,94.4,18.17,28.32,28.32,100,100,48,77.18,5.44,87.81,98.13,80.73,66.47,48,43.7,29.91,65.09,100,5.44,81.78,38.67,55.91
