code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
72,BWA,Botswana,2011,43,19.15,NA,NA,55.08,16.57,61.98,11.37,6.12,NA,NA,63,NA,100,100,100,100,20,NA,0.95,65.57,87.67,55.08,42.36,20,100,16.57,-911,-911,0.95,61.7,37.98,47.47
76,BRA,Brazil,2011,99,32.68,61.01,30,67.89,53.82,52.02,26.19,79.65,10.81,20.09,94,81.04,82.4,73.54,100,99.28,88,29.28,10.87,68.19,97.76,67.89,50.44,74.51,66.74,53.82,24.68,10.81,10.87,72.03,40.13,52.89
96,BRN,Brunei Darussalam,2011,73,47.85,NA,NA,100,21.73,0,16,64.57,36.46,11.5,95,NA,100,100,100,87.77,68,72.62,37.84,100,94.26,100,73.93,68,100,21.73,42.06,36.46,37.84,89.39,51.14,66.44
100,BGR,Bulgaria,2011,100,100,71.24,NA,87.2,48.18,90,45.22,39.47,84.12,0,93,6.55,100,100,78.13,53.6,92,0,28.86,90.05,74.91,87.2,95.02,81.62,68.85,48.18,0,84.12,28.86,85.71,48.97,63.66
854,BFA,Burkina Faso,2011,13,1.04,100,NA,12.57,NA,NA,NA,NA,NA,NA,8,NA,83.75,83.75,100,100,76,NA,0.02,26.98,69.33,12.57,14.01,88,83.75,-911,-911,-911,0.02,31.97,46.08,40.44
108,BDI,Burundi,2011,5,11.96,100,NA,17.67,NA,NA,NA,NA,22.83,NA,4,NA,30.29,30.5,99.38,80.58,76,NA,0,21.3,61.32,17.67,16.63,88,30.29,-911,-911,22.83,0,31.87,21.93,25.91
116,KHM,Cambodia,2011,31,5.52,100,NA,52.11,NA,NA,NA,NA,0,0,11,36.78,100,100,100,88.13,28,0,0,15.52,66.38,52.11,10.52,64,78.93,-911,0,0,0,43,30.58,35.55
120,CMR,Cameroon,2011,49,11,100,62,22.24,62.13,41.76,63.79,58.84,43.06,0,25,0,55.56,65.11,100,95.68,92,0,0,21.34,73.56,22.24,16.17,96,45.67,62.13,0,43.06,0,37.32,36.06,36.56
124,CAN,Canada,2011,100,96.04,29.04,50,100,59.85,53.78,29.2,72.18,16.64,14.22,95,76.28,49.33,58.01,100,97.12,96,28.87,80.42,95.76,97.37,100,95.9,62.52,58.4,59.85,21.54,16.64,80.42,97.76,56.61,73.07
132,CPV,Cape Verde,2011,67,18.7,100,0,76.44,45.04,40.29,45.15,NA,NA,20.45,68,0,14.64,14.64,100,100,84,66.07,19.4,39.88,89.33,76.44,29.29,92,7.32,45.04,43.26,-911,19.4,65.02,29.85,43.92
140,CAF,Central African Republic,2011,9,5.76,100,NA,15.16,NA,NA,NA,NA,43.06,NA,4,NA,97,97.02,100,95.68,80,NA,0,15.56,66.56,15.16,10.66,90,97,-911,-911,43.06,0,30.79,50.85,42.83
148,TCD,Chad,2011,4,0,78.28,NA,14.64,NA,NA,NA,NA,NA,NA,12,NA,55.34,51.22,100,99.64,72,NA,0,5.81,70.55,14.64,2.91,75.14,55.34,-911,-911,-911,0,29.36,31.99,30.94
152,CHL,Chile,2011,100,81.52,42.78,40,91.09,35.92,53.08,32.93,12.23,100,21.19,94,92.62,60.64,47.39,100,95.68,92,25.52,68.85,77.95,96.56,91.09,79.74,67.39,60.16,35.92,23.35,100,68.85,89.13,56.94,69.81
156,CHN,China,2011,100,19.78,15.71,54,76.83,65.16,39.29,75,51.83,25.34,20.16,54,67.76,64.33,80.41,1.03,0,52,9.21,18.18,46.51,18.34,76.83,33.15,33.85,66.63,65.16,14.68,25.34,18.18,42.77,43.19,43.02
170,COL,Colombia,2011,97,29.91,13.01,56,62.41,43.49,64.68,36.3,48.1,26.24,9.5,86,99.14,89.25,77.22,100,99.28,92,55.42,4.6,49.94,95.09,62.41,39.92,52.51,80.4,43.49,32.46,26.24,4.6,65.81,40.62,50.69
174,COM,Comoros,2011,48,6.3,100,0,33.62,NA,NA,NA,NA,68.23,0,29,0,0,0,100,100,16,96.52,3.96,57.25,76.33,33.62,31.77,58,0,-911,48.26,68.23,3.96,47.24,20.72,31.33
178,COG,Congo,2011,37,0.97,NA,NA,26.7,59.88,55.48,90,0.01,47.23,0,23,88.53,55,55.34,100,97.48,92,0,0.18,19.58,73.49,26.7,10.27,92,66.29,59.88,0,47.23,0.18,36.82,40.91,39.28
188,CRI,Costa Rica,2011,99,55.5,100,100,89.93,38.46,46.55,34.42,38.81,19.87,27.08,94,74.46,94.44,89.28,100,99.64,80,47.93,0.9,63.65,97.88,89.93,59.57,90,89.55,38.46,37.51,19.87,0.9,82.46,42.47,58.46
384,CIV,Cote d'Ivoire,2011,59,2.69,100,67,28.09,49.3,48.32,53.16,41.59,0,13.72,22,57.94,100,100,100,98.92,60,53.64,0.6,26.85,73.64,28.09,14.77,80,81.23,49.3,33.68,0,0.6,38.83,40.15,39.62
191,HRV,Croatia,2011,100,76.96,25.98,NA,95.59,63.26,72.63,42.91,63.39,63.12,14.72,92,85.5,71.94,55.18,80.31,56.47,96,23.89,13.23,78.47,76.26,95.59,77.71,60.99,70.87,63.26,19.3,63.12,13.23,83.19,48.13,62.15
192,CUB,Cuba,2011,100,50.99,NA,50,92.81,16.93,0,14.87,23.47,100,16.17,91,82.84,37.17,54.24,100,100,84,49.27,9.19,52.52,97,92.81,51.75,84,56.06,16.93,32.72,100,9.19,80.52,38.02,55.02
196,CYP,Cyprus,2011,100,100,34.68,NA,100,61.92,64.92,46.81,57.34,35.07,20.85,95,31.08,100,100,94.02,68.35,88,43.79,9.44,100,85.79,100,100,61.34,77.03,61.92,32.32,35.07,9.44,95.26,46.9,66.25
203,CZE,Czech Republic,2011,100,99.87,38.14,NA,100,65.82,77.62,30.98,54.43,45.05,NA,100,NA,98.35,98.41,73.94,46.76,96,NA,75.68,95.95,73.57,100,97.91,67.07,98.35,65.82,-911,45.05,75.68,90.49,75.35,81.41
180,COD,Dem. Rep. Congo,2011,15,4.76,100,0,10.61,NA,NA,NA,NA,26.24,NA,7,NA,59.59,59.49,94.48,74.82,16,NA,0,4.03,58.77,10.61,4.39,58,44.66,-911,-911,26.24,0,24.59,25.67,25.24
208,DNK,Denmark,2011,100,100,40.11,NA,100,67.22,68.22,45.65,65.31,18.52,10.31,95,53.74,74.74,74.74,99.32,82.73,92,7.02,93.45,100,92.35,100,100,66.06,67.74,67.22,8.66,18.52,93.45,97.45,63.12,76.85
262,DJI,Djibouti,2011,50,17.56,NA,0,30.7,NA,NA,NA,NA,NA,0,87,61.78,0.01,0.01,100,93.17,84,0,0,48.67,93.39,30.7,33.11,84,15.45,-911,0,-911,0,52.4,12.4,28.4
212,DMA,Dominica,2011,91,33.04,100,100,73.37,27.95,44.51,25.36,NA,NA,0,99,0,80.06,85.12,100,100,12,0,2.99,54.92,99.67,73.37,43.98,56,66.29,27.95,0,-911,2.99,72.34,30.12,47.01
214,DOM,Dominican Republic,2011,98,34.44,9.38,100,77.65,44.06,90,39.28,45.65,5.79,20.67,93,98.96,75.78,97.03,100,99.64,96,53.62,5.9,28.92,97.55,77.65,31.68,52.69,92.94,44.06,37.15,5.79,5.9,68.96,42.65,53.18
218,ECU,Ecuador,2011,97,53.28,100,84,71.36,54.66,48.8,51.28,61.75,28.15,28.07,98,100,91.85,76.5,100,99.28,92,46.27,6.4,46.86,99.09,71.36,50.07,96,88.09,54.66,37.17,28.15,6.4,73.51,48.62,58.57
818,EGY,Egypt,2011,100,59.69,58.02,NA,65.98,61.05,25.37,74.42,35.25,NA,5.23,100,92.01,65.81,37.96,74.11,46.76,88,42.34,49.5,87.49,73.62,65.98,73.59,73.01,65.26,61.05,23.78,-911,49.5,71.07,55.54,61.75
222,SLV,El Salvador,2011,92,23.07,100,NA,71.41,58.24,50.76,44.52,85.44,9.9,21.05,78,64.03,5.56,3.98,100,100,68,42.91,0.62,41.79,92.67,71.41,32.43,84,24.53,58.24,31.98,9.9,0.62,65.5,29.23,43.74
226,GNQ,Equatorial Guinea,2011,29,44.18,NA,100,16.49,NA,NA,NA,NA,37.94,17.07,23,65.29,100,100,100,99.64,0,82.26,1.25,6.18,74.21,16.49,25.18,0,91.32,-911,49.67,37.94,1.25,38.63,42.54,40.97
232,ERI,Eritrea,2011,33,0,100,NA,45.47,NA,NA,NA,NA,NA,0,40,0,28.28,25.55,100,94.6,84,0,0,11.06,78.2,45.47,5.53,92,17.94,-911,0,-911,0,43.07,13.98,25.61
233,EST,Estonia,2011,100,74.74,38.24,NA,93.42,56.71,79.79,0,42.15,9.02,0,89,100,100,100,100,99.64,96,55.32,75.27,80.6,96.21,93.42,77.67,67.12,100,56.71,27.66,9.02,75.27,89.1,65.02,74.65
231,ETH,Ethiopia,2011,23,1.78,100,71,34.11,NA,NA,NA,NA,35.07,NA,2,NA,93.15,82.94,100,98.56,20,NA,0,5.29,66.85,34.11,3.53,60,83.78,-911,-911,35.07,0,34.83,42.24,39.27
242,FJI,Fiji,2011,56,41.08,100,40,71.88,65.71,21.24,67.16,NA,58.94,9.09,63,77.21,16.45,18.27,100,100,88,67.62,3.9,62.81,87.67,71.88,51.94,94,37.98,65.71,38.36,58.94,3.9,70.5,41.33,52.99
246,FIN,Finland,2011,100,100,37.98,NA,100,62.24,62.1,37.12,62.75,11.77,2.78,95,84.88,50.21,50.49,100,100,96,63.01,84.25,100,98.33,100,100,66.99,61.86,62.24,32.89,11.77,84.25,99.44,59.9,75.72
250,FRA,France,2011,100,100,39.09,0,100,49.83,55.72,43.07,38.23,37.94,0,95,50.38,80.81,86.62,94.08,75.9,92,0,83.8,100,88.33,100,100,65.55,54.45,49.83,0,37.94,83.8,96.11,54.09,70.9
266,GAB,Gabon,2011,82,5.46,NA,NA,36.72,56.67,90,79.52,1.77,58.94,26.4,74,77.49,86.49,84.84,100,99.28,12,31.2,0,38.3,91.09,36.72,21.88,12,82.94,56.67,28.8,58.94,0,49.9,44.28,46.53
270,GMB,Gambia,2011,31,21.47,100,NA,21.83,NA,NA,NA,NA,NA,0,9,52.56,23.96,34.64,100,100,84,0,0.4,41.04,69.67,21.83,31.26,92,37.05,-911,0,-911,0.4,40.92,21.48,29.26
268,GEO,Georgia,2011,100,54.67,100,NA,78.99,45.43,40.32,42.22,51.9,84.12,0,54,0,44.53,44.24,88.73,67.99,12,0,0,74.11,70.24,78.99,64.39,56,29.59,45.43,0,84.12,0,71.2,29.97,46.46
276,DEU,Germany,2011,100,100,38.62,NA,100,62.77,65.24,27.82,58.26,31.35,8.33,95,100,100,100,80.21,54.68,92,18.46,95.18,100,76.63,100,100,65.31,100,62.77,13.4,31.35,95.18,92.21,72.23,80.22
288,GHA,Ghana,2011,61,0,100,0,33.15,27.3,70.71,36.71,8.41,10.81,24.44,16,0,78.03,59.02,100,91.73,84,34.47,10.25,35.54,69.24,33.15,17.77,92,34.26,27.3,29.46,10.81,10.25,40.06,26.58,31.97
300,GRC,Greece,2011,100,80.71,38.01,0,100,59.79,60.38,33.91,61.66,22.83,21.49,95,74.1,95.73,96.11,90.67,70.86,84,30.23,87.33,94.81,85.51,100,87.76,61.01,66.49,59.79,25.86,22.83,87.33,91.09,61.32,73.23
308,GRD,Grenada,2011,88,49.81,100,0,75.41,4.14,22.86,0,NA,NA,0,100,0,11.18,3.77,100,100,0,0,11.37,54.04,100,75.41,51.93,50,3.74,4.14,0,-911,11.37,75.78,8.12,35.19
320,GTM,Guatemala,2011,82,32.06,100,20,57.94,64.18,60,56.98,78.52,0,21.43,43,76.26,80.11,53.82,100,98.56,88,43.78,5.37,52.67,80.52,57.94,42.37,94,57.55,64.18,32.6,0,5.37,60.28,39.74,47.95
324,GIN,Guinea,2011,20,1.16,100,100,17.65,NA,NA,NA,NA,17.25,11.18,3,0,39.78,24.24,100,99.64,88,30.28,0.75,20.65,67.55,17.65,10.91,94,41,-911,20.73,17.25,0.75,32.03,25.25,27.96
624,GNB,Guinea-Bissau,2011,57,1.32,100,NA,14.2,NA,NA,NA,NA,13.81,17.61,2,NA,89.87,99.36,100,100,12,42.19,0,19.06,67.33,14.2,10.19,56,89.87,-911,29.9,13.81,0,30.57,39.52,35.94
328,GUY,Guyana,2011,78,36.37,100,NA,63.82,0.64,42.62,0,NA,63.12,1.16,93,0,29.98,26,100,99.64,84,30.41,0,55.19,97.55,63.82,45.78,92,18.66,0.64,15.79,63.12,0,69.05,17.32,38.01
332,HTI,Haiti,2011,34,3.33,100,0,32.37,NA,NA,NA,NA,23.64,0,9,0,1.59,2.76,100,100,4,0,0,13.41,69.67,32.37,8.37,52,1.09,-911,0,23.64,0,36.8,6.98,18.91
340,HND,Honduras,2011,81,32.46,100,80,52.51,48.29,43.61,50.93,43.04,6.17,5.41,49,65.41,82.16,79.69,100,99.28,84,49.17,15.54,40.29,82.76,52.51,36.38,92,76.81,48.29,27.29,6.17,15.54,57.22,43.11,48.75
348,HUN,Hungary,2011,100,99.99,38.68,NA,96.55,66.87,75.68,44.03,73.08,100,NA,95,NA,29.57,29.57,68.54,35.61,92,NA,58.62,100,66.38,96.55,99.99,65.34,29.57,66.87,-911,100,58.62,87.64,57.81,69.74
352,ISL,Iceland,2011,100,100,5.24,NA,97.72,71.31,57.21,42.29,99.77,NA,9.6,95,68.38,85.77,91.53,100,100,96,23.81,51.94,100,98.33,97.72,100,50.62,81.9,71.31,16.71,-911,51.94,98.69,61.65,76.47
356,IND,India,2011,75,6.2,24.79,32,49.49,35.24,51.47,26.89,51.91,35.07,27.14,42,60.79,27.61,36.33,28.28,0,92,18.14,10.49,46.36,23.43,49.49,26.28,58.4,39.18,35.24,22.64,35.07,10.49,33.07,29.92,31.18
360,IDN,Indonesia,2011,94,16.12,19.7,54,66.85,45.25,53.88,42.98,49.45,7.75,25.98,45,88.95,82.26,87.1,100,84.89,84,25.62,0.02,32.45,76.63,66.85,24.29,51.85,78.08,45.25,25.8,7.75,0.02,55.92,36.78,44.44
364,IRN,Iran,2011,98,92.23,100,0,63.42,36.73,28.76,32.13,46.18,84.12,16.18,100,73.54,40.3,34.39,96.85,77.7,84,28.64,2.77,58.19,91.52,63.42,75.21,92,37.06,36.73,22.41,84.12,2.77,76.71,34.39,51.32
368,IRQ,Iraq,2011,98,36.4,100,NA,71.3,36.03,14.6,37.84,37.02,NA,NA,100,NA,0,0,68.69,35.61,0,NA,8.29,33.34,68.1,71.3,34.87,50,0,36.03,-911,-911,8.29,58.09,16.98,33.42
372,IRL,Ireland,2011,100,84.22,36.77,NA,100,75.01,70.69,6.08,84.84,100,7.05,95,35.49,10.36,10.36,100,100,96,25.94,87.47,96.71,98.33,100,90.47,66.39,18.74,75.01,16.49,100,87.47,96.27,60.27,74.67
376,ISR,Israel,2011,100,100,25.32,0,97.71,41.86,31.85,38.6,61.48,NA,0,95,45.01,71.89,40.47,89.67,64.39,4,0,88.4,100,83.02,97.71,100,14.66,39.34,41.86,0,-911,88.4,93.58,47.93,66.19
380,ITA,Italy,2011,100,27.03,37.75,100,100,63.41,53.69,62.07,82.59,55.41,12.47,95,93.19,62.69,63.18,80.08,62.59,80,37.4,91.44,100,79.22,100,63.51,58.87,79.77,63.41,24.93,55.41,91.44,80.91,69.63,74.14
388,JAM,Jamaica,2011,92,32.02,100,100,72.03,76.98,16.38,90,60.32,18.52,0,89,75.13,81.34,95.67,100,100,92,0,10,50.5,96.33,72.03,41.26,96,88.04,76.98,0,18.52,10,69.88,50.41,58.19
392,JPN,Japan,2011,100,100,0.96,43,98.78,43.54,43.59,34.45,43.51,55.41,25.32,95,72.56,87.8,90.78,88.88,68.35,92,25.37,71.26,100,84.08,98.78,100,46.48,73.53,43.54,25.34,55.41,71.26,94.28,57.48,72.2
400,JOR,Jordan,2011,99,75.94,NA,NA,78.86,65.68,69.19,65.47,65.75,NA,NA,100,NA,8.52,7.5,92.08,67.63,84,NA,42.3,62.17,86.57,78.86,69.06,84,8.52,65.68,-911,-911,42.3,78.16,41.66,56.26
398,KAZ,Kazakhstan,2011,100,70.62,22.26,NA,66.45,43.49,29.46,39.81,59.37,74.82,NA,91,NA,14.11,19.58,100,95.68,52,NA,30.5,56.33,95.56,66.45,63.48,37.13,14.11,43.49,-911,74.82,30.5,75.16,34.85,50.98
404,KEN,Kenya,2011,23,4.33,100,50,33.03,NA,NA,NA,NA,15.46,6.86,20,74.51,77.58,69.76,100,100,84,68.87,0.52,11.51,73.33,33.03,7.92,92,67.96,-911,37.87,15.46,0.52,38.09,36.07,36.88
296,KIR,Kiribati,2011,56,7.65,100,NA,57.31,NA,NA,NA,NA,NA,5.3,54,100,100,100,100,100,12,66.87,27.06,14.83,84.67,57.31,11.24,56,100,-911,36.08,-911,27.06,51.07,58.73,55.67
414,KWT,Kuwait,2011,94,100,NA,NA,80.36,42.23,40.39,0,46.4,NA,0,95,78.63,100,100,66.48,39.57,92,0,43,83.38,67.02,80.36,91.69,92,92.88,42.23,0,-911,43,79.69,54.59,64.63
417,KGZ,Kyrgyzstan,2011,100,54.32,100,0,56.31,NA,NA,NA,NA,68.23,NA,66,NA,20.21,21.83,100,93.88,88,NA,4.2,39.89,86.63,56.31,47.11,94,15.77,-911,-911,68.23,4.2,63.35,25.41,40.58
418,LAO,Laos,2011,66,17.67,100,NA,55.56,NA,NA,NA,NA,13.28,NA,4,NA,93.85,96.92,62.04,40.29,60,NA,0,17.34,35.44,55.56,17.5,80,93.85,-911,-911,13.28,0,36.17,44.29,41.04
428,LVA,Latvia,2011,100,30.33,37.15,NA,91.3,53.27,66.42,0,62.58,3.3,0,95,85.5,100,100,100,86.33,92,0,49.62,77.05,93.78,91.3,53.69,64.57,95.17,53.27,0,3.3,49.62,79.59,53.07,63.68
422,LBN,Lebanon,2011,100,77.38,100,NA,91.3,40.43,68.34,12.17,56.53,74.82,0,100,0,2.56,2.56,84.47,63.67,80,0,15.08,100,82.71,91.3,88.69,90,1.71,40.43,0,74.82,15.08,87.57,26.29,50.8
426,LSO,Lesotho,2011,17,3.39,100,NA,34.97,NA,NA,NA,NA,NA,NA,39,NA,1.3,1.3,100,100,12,NA,0.3,24.49,79.67,34.97,13.94,56,1.3,-911,-911,-911,0.3,42.86,5.82,20.63
430,LBR,Liberia,2011,4,1.08,100,0,34.88,NA,NA,NA,NA,20.58,13.31,2,0,10.35,6.19,100,99.64,92,47.7,0,21.36,67.21,34.88,11.22,96,4.13,-911,30.5,20.58,0,37.77,14.59,23.86
434,LBY,Libya,2011,100,66.59,NA,NA,81.26,46.61,59.07,8.59,60.08,NA,18.18,100,0,0.63,2.03,100,88.13,12,59.49,18.08,7.88,96.04,81.26,37.24,12,0.89,46.61,38.84,-911,18.08,71.51,23.2,42.53
440,LTU,Lithuania,2011,100,40.39,37.22,NA,92.52,51.02,70.02,17.71,42.59,23.64,0,93,100,87.75,87.75,86.99,68.35,96,0,45.82,47.22,82.78,92.52,43.81,66.61,91.83,51.02,0,23.64,45.82,73.03,52.86,60.93
442,LUX,Luxembourg,2011,100,100,38.67,NA,94.94,56.75,65.21,54.4,39.86,33.76,NA,95,NA,100,100,86.09,65.11,92,NA,95,100,82.07,94.94,100,65.33,100,56.75,-911,33.76,95,92.33,77.31,83.32
807,MKD,Macedonia,2011,99,49.19,100,NA,100,54.41,90,53.19,53.4,25.34,NA,67,NA,27.54,46.85,75.18,45.32,88,NA,3.74,91.82,62.5,100,70.51,94,27.54,54.41,-911,25.34,3.74,77.67,31.84,50.17
450,MDG,Madagascar,2011,14,0,100,43,40.92,NA,NA,NA,NA,7.75,0,2,68.66,18.6,18.07,100,100,84,0,0.53,4.86,67.33,40.92,2.43,92,37.08,-911,0,7.75,0.53,36.89,19.7,26.58
454,MWI,Malawi,2011,9,13.24,100,100,27.11,NA,NA,NA,NA,0,NA,3,NA,94.62,72.89,100,100,76,NA,0,31.64,67.67,27.11,22.44,88,87.81,-911,-911,0,0,39.07,40.54,39.96
458,MYS,Malaysia,2011,99,62.49,35.35,100,94.81,40.24,37.59,49.44,31.68,1.68,21.5,100,73.49,100,100,99.32,80.58,80,13.7,8.64,91.94,93.3,94.81,77.21,57.68,93.37,40.24,17.6,1.68,8.64,88.44,40.37,59.6
466,MLI,Mali,2011,17,2.03,100,NA,9.15,NA,NA,NA,NA,NA,NA,2,NA,14.3,19.92,100,100,16,NA,0,14.35,67.33,9.15,8.19,58,14.3,-911,-911,-911,0,28.22,11.77,18.35
470,MLT,Malta,2011,100,100,35.31,NA,85.52,55.32,52.53,60.01,59.41,NA,0,95,42.88,100,100,100,100,4,0,37.01,100,98.33,85.52,100,19.66,80.96,55.32,0,-911,37.01,94.62,49.23,67.38
478,MRT,Mauritania,2011,18,3.48,100,NA,26.45,NA,NA,NA,NA,NA,15.76,42,92.2,3.16,2.54,100,100,12,30.86,0,5.55,80.67,26.45,4.52,56,32.63,-911,23.31,-911,0,37.21,20.44,27.15
480,MUS,Mauritius,2011,100,47.63,NA,100,87.65,29.91,24.23,32.39,NA,100,0.64,100,18.17,28.32,28.32,100,100,92,94.36,5.44,94.9,100,87.65,71.27,92,43.7,29.91,47.5,100,5.44,86.31,39.11,57.99
484,MEX,Mexico,2011,99,37.49,30.41,37,76.03,51.35,60.05,27.12,73.66,19.87,17.4,86,82.89,62.93,66.46,98.95,77.34,80,33.28,37.45,54.9,87.43,76.03,46.2,55.21,62.32,51.35,25.34,19.87,37.45,69.89,45.06,54.99
498,MDA,Moldova,2011,99,39.43,100,NA,75.67,63.16,81.55,49.64,90,100,NA,89,NA,7.51,7.14,77.13,50.72,48,NA,34.15,62.56,72.28,75.67,50.99,74,7.51,63.16,-911,100,34.15,66.31,44.34,53.13
