code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
428,LVA,Latvia,2012,100,30.33,37.15,NA,91.58,53.27,66.42,0,62.58,3.3,0,95,85.5,100,100,100,93.88,92,0,49.62,77.05,96.29,91.58,53.69,64.57,95.17,53.27,0,3.3,49.62,80.52,53.07,64.05
422,LBN,Lebanon,2012,100,77.38,100,NA,91.77,40.43,68.34,12.17,56.53,74.82,0,100,0,2.56,2.56,78.43,53.6,80,0,15.08,100,77.34,91.77,88.69,90,1.71,40.43,0,74.82,15.08,85.94,26.29,50.15
426,LSO,Lesotho,2012,17,3.39,100,NA,36.32,NA,NA,NA,NA,NA,NA,39,NA,1.3,1.3,100,100,12,NA,0.3,24.49,79.67,36.32,13.94,56,1.3,-911,-911,-911,0.3,43.31,5.82,20.81
430,LBR,Liberia,2012,4,1.08,100,0,35.4,NA,NA,NA,NA,20.58,13.31,2,0,10.35,6.19,100,100,92,47.7,0,21.36,67.33,35.4,11.22,96,4.13,-911,30.5,20.58,0,37.99,14.59,23.95
434,LBY,Libya,2012,100,66.59,NA,NA,81.63,46.61,59.07,8.59,60.08,NA,18.18,100,0,0.63,2.03,100,91.37,12,59.49,18.08,7.88,97.12,81.63,37.24,12,0.89,46.61,38.84,-911,18.08,72,23.2,42.72
438,LIE,Liechtenstein,2012,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.23,90.89,92.68,62.23,84,NA,NA,NA,NA,NA,NA,NA,77.23,NA,-911,NA,NA,NA,NA,NA
440,LTU,Lithuania,2012,100,40.39,37.22,NA,92.69,51.02,70.02,17.71,42.59,23.64,0,93,100,87.75,87.75,89.98,72.3,96,0,45.82,47.22,85.09,92.69,43.81,66.61,91.83,51.02,0,23.64,45.82,73.87,52.86,61.26
442,LUX,Luxembourg,2012,100,100,38.67,NA,94.79,56.75,65.21,54.4,39.86,33.76,NA,95,NA,100,100,85.84,65.11,92,NA,95,100,81.98,94.79,100,65.33,100,56.75,-911,33.76,95,92.26,77.31,83.29
446,MAC,Macao,2012,NA,NA,NA,NA,90.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.24,28.06,NA,NA,NA,NA,NA,90.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,MKD,Macedonia,2012,99,49.19,100,NA,100,54.41,90,53.19,53.4,25.34,NA,67,NA,27.54,46.85,76.87,48.92,88,NA,3.74,91.82,64.26,100,70.51,94,27.54,54.41,-911,25.34,3.74,78.26,31.84,50.41
450,MDG,Madagascar,2012,14,0,100,43,41.84,NA,NA,NA,NA,7.75,0,2,68.66,18.6,18.07,100,100,84,0,0.53,4.86,67.33,41.84,2.43,92,37.08,-911,0,7.75,0.53,37.2,19.71,26.7
454,MWI,Malawi,2012,9,13.24,100,100,28.05,NA,NA,NA,NA,0,NA,3,NA,94.62,72.89,100,99.64,76,NA,0,31.64,67.55,28.05,22.44,88,87.81,-911,-911,0,0,39.34,40.54,40.06
458,MYS,Malaysia,2012,99,62.49,35.35,100,95.38,40.24,37.59,49.44,31.68,1.68,21.5,100,73.49,100,100,96.09,75.54,80,13.7,8.64,91.94,90.54,95.38,77.21,57.68,93.37,40.24,17.6,1.68,8.64,87.71,40.37,59.31
462,MDV,Maldives,2012,100,75.23,100,NA,84.2,16.38,34.29,14.55,NA,NA,22.08,92,NA,NA,NA,NA,NA,12,87.7,4.65,78.78,NA,84.2,77,56,NA,16.38,54.89,NA,4.65,NA,NA,NA
466,MLI,Mali,2012,17,2.03,100,NA,9.7,NA,NA,NA,NA,NA,NA,2,NA,14.3,19.92,100,100,16,NA,0,14.35,67.33,9.7,8.19,58,14.3,-911,-911,-911,0,28.41,11.77,18.43
470,MLT,Malta,2012,100,100,35.31,NA,85.76,55.32,52.53,60.01,59.41,NA,0,95,42.88,100,100,100,100,4,0,37.01,100,98.33,85.76,100,19.66,80.96,55.32,0,-911,37.01,94.7,49.23,67.42
584,MHL,Marshall Islands,2012,56,27.64,NA,NA,NA,NA,NA,NA,NA,NA,0,68,0,10.36,10.36,100,100,12,0,0,54.8,89.33,NA,41.22,NA,6.91,NA,0,NA,0,NA,NA,NA
474,MTQ,Martinique,2012,NA,50.02,NA,NA,94.66,NA,NA,NA,NA,27.17,0,NA,NA,100,100,100,100,NA,0,21.44,99.48,NA,94.66,74.75,NA,100,NA,0,27.17,21.44,NA,NA,NA
478,MRT,Mauritania,2012,18,3.48,100,NA,26.73,NA,NA,NA,NA,NA,15.76,42,92.2,3.16,2.54,100,100,12,30.86,0,5.55,80.67,26.73,4.52,56,32.63,-911,23.31,-911,0,37.3,20.44,27.19
480,MUS,Mauritius,2012,100,47.63,NA,100,88.37,29.91,24.23,32.39,NA,100,0.64,100,18.17,28.32,28.32,100,100,92,94.36,5.44,94.9,100,88.37,71.27,92,43.7,29.91,47.5,100,5.44,86.55,39.11,58.09
175,MYT,Mayotte,2012,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,0,NA,NA,34.05,34.05,100,100,NA,0,NA,NA,NA,100,NA,NA,34.05,NA,0,NA,NA,NA,NA,NA
484,MEX,Mexico,2012,99,37.49,30.41,37,76.67,51.35,60.05,27.12,73.66,19.87,17.4,86,82.89,62.93,66.46,98.65,76.62,80,33.28,37.45,54.9,87.09,76.67,46.2,55.21,62.32,51.35,25.34,19.87,37.45,69.98,45.06,55.03
583,FSM,Micronesia,2012,NA,14.34,100,0,59.97,NA,NA,NA,NA,NA,15.84,59,0,18.45,9.7,100,100,12,100,NA,40.69,86.33,59.97,27.52,56,7.04,NA,57.92,NA,NA,57.94,NA,NA
498,MDA,Moldova,2012,99,39.43,100,NA,76.03,63.16,81.55,49.64,90,100,NA,89,NA,7.51,7.14,79.01,52.88,48,NA,34.15,62.56,73.63,76.03,50.99,74,7.51,63.16,-911,100,34.15,66.88,44.34,53.36
492,MCO,Monaco,2012,100,100,NA,NA,NA,NA,NA,NA,NA,NA,0,95,0,100,100,95.8,64.03,92,0,100,100,84.94,NA,100,NA,66.67,NA,0,-911,100,NA,NA,NA
496,MNG,Mongolia,2012,86,13.3,100,100,65.75,25.06,69.66,9.81,54.19,0,NA,28,NA,69.27,59.41,100,100,76,NA,19.8,33.91,76,65.75,23.61,88,73.25,25.06,-911,0,19.8,55.12,37.7,44.67
499,MNE,Montenegro,2012,100,46.34,100,NA,98.68,47.4,45.27,51.33,41.59,100,0,72,0,77.82,77,88.21,68.35,72,0,5.1,73.81,76.19,98.68,60.08,86,51.6,47.4,0,100,5.1,78.31,40.33,55.52
500,MSR,Montserrat,2012,NA,35.13,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,32.8,11.43,100,100,NA,0,NA,83.16,NA,NA,59.15,NA,14.74,NA,0,NA,NA,NA,NA,NA
504,MAR,Morocco,2012,99,22.92,8.71,NA,64.96,49.4,45.9,44.54,59.1,100,21.13,98,61.05,20.12,12.44,100,98.56,84,17.61,39.39,29.56,98.85,64.96,26.24,46.35,31.2,49.4,19.37,100,39.39,63.35,44.25,51.89
508,MOZ,Mozambique,2012,15,1.32,17.4,0,23.25,NA,NA,NA,NA,3.99,3.31,5,66.38,90.84,95.44,100,100,84,44.02,2.5,4.45,68.33,23.25,2.88,50.7,63.17,-911,23.67,3.99,2.5,31.49,28.96,29.97
104,MMR,Myanmar,2012,49,29.11,100,0,45.8,NA,NA,NA,NA,24.47,0,8,52.61,36.02,25.86,78.56,56.47,60,0,0,32.27,47.68,45.8,30.69,80,28.62,-911,0,24.47,0,41.39,18.14,27.44
516,NAM,Namibia,2012,44,5.28,100,NA,56.53,0.54,9.29,0,0,NA,16.03,45,83.16,100,100,100,100,12,33.15,13,51.53,81.67,56.53,28.4,56,94.39,0.54,24.59,-911,13,55.53,35.82,43.71
520,NRU,Nauru,2012,NA,20.12,NA,NA,NA,NA,0,8.49,NA,NA,0,95,0,NA,NA,100,100,12,0,NA,61.34,98.33,NA,40.73,NA,NA,NA,0,NA,NA,NA,NA,NA
524,NPL,Nepal,2012,76,6.31,100,NA,56.79,NA,NA,NA,NA,63.12,NA,18,NA,61.79,42.63,30.69,0,84,NA,0,37.7,16.23,56.79,22,92,61.79,-911,-911,63.12,0,31.67,40.55,37
528,NLD,Netherlands,2012,100,100,34.73,NA,100,53.32,51.32,23.74,57.54,33.76,0,95,84.08,100,100,78.48,53.24,96,0,98.82,100,75.57,100,100,65.36,94.69,53.32,0,33.76,98.82,91.86,68.35,77.75
530,ANT,Netherlands Antilles,2012,NA,NA,NA,0,NA,NA,NA,NA,49.47,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,NCL,New Caledonia,2012,56,100,NA,80,83.99,NA,NA,NA,NA,63.12,0.79,NA,NA,100,100,100,100,NA,77.31,NA,77.57,NA,83.99,88.78,NA,NA,NA,39.05,63.12,NA,NA,NA,NA
554,NZL,New Zealand,2012,100,42.55,62.98,36,94.16,62.94,63.47,35.01,63.15,100,10.84,95,100,83.93,84.27,100,100,96,0,77.9,100,98.33,94.16,71.28,79.49,76.05,62.94,5.42,100,77.9,87.92,68.74,76.41
558,NIC,Nicaragua,2012,74,12.86,100,NA,74.66,46.82,51.87,37.24,65.96,0,21.57,46,92.01,91.1,91.91,100,99.64,76,34.66,8.4,33.46,81.88,74.66,23.16,88,91.67,46.82,28.11,0,8.4,59.9,43.93,50.32
562,NER,Niger,2012,9,0,100,NA,11.94,NA,NA,NA,NA,NA,NA,4,NA,77.21,69.83,100,98.2,56,NA,0,5.86,67.4,11.94,2.93,78,77.21,-911,-911,-911,0,27.42,42.19,36.28
566,NGA,Nigeria,2012,48,4.72,100,50,21.29,70.55,90,90,31.66,29.16,33.33,26,45.96,75.96,58.22,100,92.09,84,23.14,1.08,11.61,72.7,21.29,8.17,92,57.54,70.55,28.24,29.16,1.08,34.05,42.63,39.2
570,NIU,Niue,2012,NA,100,NA,NA,NA,NA,5.02,35.02,NA,NA,0,96,NA,61.05,61.05,100,100,12,0,NA,78.99,98.67,NA,89.49,NA,61.05,NA,0,NA,NA,NA,NA,NA
574,NFK,Norfolk Island,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.51,NA,NA,68.59,68.59,100,100,NA,86.53,NA,NA,NA,NA,NA,NA,68.59,NA,46.02,NA,NA,NA,NA,NA
408,PRK,North Korea,2012,26,33.85,NA,NA,64.11,NA,14.39,54.36,66.06,23.64,19.93,9,0,12.73,12.73,56.64,31.29,12,34.27,0,74.57,32.31,64.11,54.21,NA,8.49,NA,27.1,23.64,0,50.21,NA,NA
580,MNP,Northern Mariana Islands,2012,NA,74.85,NA,0,NA,NA,NA,NA,NA,NA,16.67,NA,NA,18.93,18.93,100,100,NA,NA,NA,64.13,NA,NA,69.49,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,NOR,Norway,2012,100,100,1.19,NA,100,75.65,65.82,15.48,95.33,32.52,14.86,95,60.41,76.31,78.34,100,100,92,26.9,77.05,100,98.33,100,100,46.6,71.68,75.65,20.88,32.52,77.05,99.44,63.77,78.04
512,OMN,Oman,2012,94,66.98,NA,0,88.83,21.64,0,67.9,49.9,NA,11.16,95,53.4,61.74,53.99,100,95.68,24,37.63,13.4,48.06,96.89,88.83,57.52,24,42.28,21.64,24.39,-911,13.4,81.08,25.52,47.75
586,PAK,Pakistan,2012,91,10.85,100,0,64.97,44.33,38.83,43.56,45.87,43.06,4.37,36,56.2,58.4,51.11,33.06,0,48,24.85,3.52,45.84,23.02,64.97,28.34,74,41.43,44.33,14.61,43.06,3.52,38.78,31.79,34.58
585,PLW,Palau,2012,56,100,NA,NA,76.45,1.02,2.42,0,NA,NA,0,100,0,65.92,65.92,100,100,12,100,40,58.12,100,76.45,79.06,12,43.95,1.02,50,-911,40,85.17,29.82,51.96
591,PAN,Panama,2012,88,24,NA,100,72.7,52.82,71.48,32.83,60.36,14.35,19.49,82,78.87,92.44,76.52,100,100,96,36.01,20.15,54.22,94,72.7,39.11,96,86.96,52.82,27.75,14.35,20.15,68.6,48.99,56.84
598,PNG,Papua New Guinea,2012,15,1.22,100,14,46.1,89.98,78.61,90,NA,45.05,20.45,27,61.97,14.23,12.52,100,99.28,12,78.57,0,1.53,75.43,46.1,1.38,56,25.68,89.98,49.51,45.05,0,40.97,41.17,41.09
600,PRY,Paraguay,2012,97,23.69,100,NA,63.67,44.09,46.91,16.3,98.84,0,NA,51,NA,31.2,31.46,100,100,84,NA,0.16,35.83,83.67,63.67,29.76,92,31.2,44.09,-911,0,0.16,59.03,26.07,39.25
604,PER,Peru,2012,85,24.24,100,58,54.81,16.71,41.91,23.2,0,32.52,23.51,64,71.7,81.34,70.39,100,87.05,84,36.03,20.98,33.91,83.68,54.81,29.07,92,70.36,16.71,29.77,32.52,20.98,55.85,37.84,45.05
608,PHL,Philippines,2012,83,26.31,18.75,40,62.94,35.73,78.85,30.28,46.15,31.35,19.81,50,78.56,63.89,76.24,100,94.6,72,26.54,0.53,48.38,81.53,62.94,37.35,45.38,64.67,35.73,23.18,31.35,0.53,60.61,32.95,44.02
612,PCN,Pitcairn,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
616,POL,Poland,2012,100,44.95,33.95,NA,98.71,60.53,77.14,46.79,48.99,58.94,16.67,95,75.28,100,100,71.89,45.32,96,36.38,60.73,73.66,70.74,98.71,59.31,64.98,91.76,60.53,26.52,58.94,60.73,76.25,65.05,69.53
620,PRT,Portugal,2012,100,100,36.6,100,100,80.68,78.41,50.93,90,7.75,18.53,95,58.33,50.3,48.82,100,98.92,92,41.61,70.33,93.5,97.97,100,96.75,64.3,64.36,80.68,30.07,7.75,70.33,98.24,60.84,75.8
630,PRI,Puerto Rico,2012,88,87.86,NA,60,86.47,NA,NA,NA,NA,41.22,12.59,NA,60.12,41.96,81.95,100,100,NA,53.99,57,52.11,NA,86.47,69.98,NA,61.01,NA,33.29,41.22,57,NA,NA,NA
634,QAT,Qatar,2012,94,100,NA,NA,90.52,70.93,61.38,79.08,90,NA,0,100,0,12.7,12.7,76.83,53.6,88,0,67.32,100,76.81,90.52,100,88,8.47,70.93,0,-911,67.32,89.11,45.64,63.03
638,REU,Reunion,2012,NA,77.09,NA,100,100,NA,NA,NA,NA,100,25,NA,NA,100,100,100,100,NA,100,12.43,84.86,NA,100,80.98,NA,NA,NA,62.5,100,12.43,NA,NA,NA
642,ROU,Romania,2012,100,24.66,52.27,NA,85.36,62.82,90,60.61,51.58,45.05,0,83,99.26,40.13,51.12,75.43,48.2,92,0,13.05,37.99,68.88,85.36,31.32,72.13,63.51,62.82,0,45.05,13.05,61.85,42.96,50.52
643,RUS,Russia,2012,100,23.4,21.87,0,83.12,61.02,90,26.94,47.77,35.07,17.32,100,88.21,61.08,64.28,100,83.09,12,8.14,21.5,66.93,94.36,83.12,45.17,16.93,53.39,61.02,12.73,35.07,21.5,74.22,39.6,53.45
646,RWA,Rwanda,2012,11,17.54,100,NA,35.65,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,87.77,20,NA,0,16.86,63.26,35.65,17.2,60,56.32,-911,-911,45.05,0,38.7,33.21,35.41
654,SHN,Saint Helena,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.54,NA,12.52,86.17,86.17,100,100,NA,0,NA,NA,NA,NA,NA,NA,61.62,NA,4.77,NA,NA,NA,NA,NA
659,KNA,Saint Kitts and Nevis,2012,88,41.33,NA,NA,NA,17.77,6.67,41.86,NA,NA,0,86,0,6.07,0.6,100,100,84,0,NA,76.17,95.33,NA,58.75,84,2.22,17.77,0,NA,NA,NA,NA,NA
662,LCA,Saint Lucia,2012,88,19.88,NA,100,73.58,14.45,55.4,7.8,NA,NA,0,100,33.89,61.78,32.97,100,100,20,0,NA,52.68,100,73.58,36.28,20,57.16,14.45,0,NA,NA,69.95,NA,NA
666,SPM,Saint Pierre and Miquelon,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,100,100,100,100,NA,0,NA,NA,NA,NA,NA,NA,100,NA,0,NA,NA,NA,NA,NA
670,VCT,Saint Vincent and the Grenadines,2012,73,28.03,100,100,70.1,11.15,57.19,4.28,NA,NA,NA,97,57.05,41.74,2.84,100,100,12,NA,NA,57.28,99,70.1,42.66,56,50.41,11.15,NA,NA,NA,70.59,NA,NA
882,WSM,Samoa,2012,100,49.84,100,NA,73.29,NA,NA,NA,NA,NA,0,47,52.09,37.94,37.94,100,100,52,74.63,NA,74.33,82.33,73.29,62.09,76,42.66,-911,37.32,NA,NA,72.57,NA,NA
674,SMR,San Marino,2012,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,NA,NA,NA,100,100,0,NA,NA,NA,98.33,NA,NA,NA,NA,NA,-911,NA,NA,NA,NA,NA
678,STP,Sao Tome and Principe,2012,57,5.92,100,0,40.42,NA,NA,NA,NA,NA,32.58,29,0,NA,NA,100,100,12,63.18,NA,66.56,76.33,40.42,36.24,56,NA,-911,47.88,NA,NA,51,NA,NA
682,SAU,Saudi Arabia,2012,94,100,NA,NA,94.68,46.63,45.83,44.12,48.49,NA,12.87,95,81.1,100,100,89.3,69.06,92,0,28.54,66.97,84.45,94.68,83.48,92,93.7,46.63,6.43,-911,28.54,87.54,52.73,66.66
686,SEN,Senegal,2012,57,12.55,22.9,NA,35.02,NA,NA,NA,NA,NA,20,49,77.21,99.49,79.36,100,100,12,21.56,2.06,20.43,83,35.02,16.49,17.45,85.36,-911,20.78,-911,2.06,44.84,38.16,40.83
688,SRB,Serbia,2012,100,70.24,100,NA,84.77,62.92,76.57,55.3,75.2,100,NA,68,NA,99.78,99.12,79.18,54.32,92,NA,8.79,86.13,67.17,84.77,78.19,96,99.78,62.92,-911,100,8.79,76.71,64.08,69.13
690,SYC,Seychelles,2012,29,69.52,NA,100,83.98,26.83,22.14,33.06,NA,NA,5.56,100,42.26,75.01,72.4,100,100,48,96.77,3.96,62.67,100,83.98,66.09,48,72.42,26.83,51.16,-911,3.96,83.36,37.02,55.56
694,SLE,Sierra Leone,2012,12,0,100,NA,11.55,NA,NA,NA,NA,18.52,22.5,2,0,37.74,32.87,100,100,12,31.38,0,9.54,67.33,11.55,4.77,56,23.54,-911,26.94,18.52,0,27.89,17.64,21.74
702,SGP,Singapore,2012,73,100,NA,NA,100,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,96,0,99.65,100,98.33,100,100,96,46.33,86.85,0,-911,99.65,99.44,70.01,81.78
703,SVK,Slovakia,2012,100,94.86,39.71,NA,93.13,72.48,90,39.14,53.21,21.31,NA,100,NA,84.33,91.11,74.39,44.96,88,NA,57.64,100,73.12,93.13,97.43,63.85,84.33,72.48,-911,21.31,57.64,87.89,65.48,74.45
705,SVN,Slovenia,2012,100,100,34.86,NA,100,54.59,54.68,21.68,58.47,45.05,NA,96,NA,100,100,80.49,57.91,92,NA,53.99,91.92,78.13,100,95.96,63.43,100,54.59,-911,45.05,53.99,91.37,66.47,76.43
90,SLB,Solomon Islands,2012,19,4.08,100,0,55.12,NA,NA,NA,NA,35.07,9.57,10,53.41,8.45,8.45,100,100,12,99.77,0,26.18,70,55.12,15.13,56,17.58,-911,54.67,35.07,0,46.75,21.56,31.63
706,SOM,Somalia,2012,29,2.58,100,0,18.55,NA,NA,NA,NA,NA,0,5,0,3.43,3.56,100,95.68,12,0,3.96,0,66.89,18.55,1.29,56,1.75,-911,0,-911,3.96,28.91,6.5,15.47
710,ZAF,South Africa,2012,83,26.15,70.41,75,47.51,49.87,52.04,56.54,38.54,100,5.04,85,100,38.22,42.62,100,98.2,88,0,27.86,46.01,94.4,47.51,36.08,79.2,63.96,49.87,2.52,100,27.86,59.33,49.64,53.51
410,KOR,South Korea,2012,93,100,1.97,NA,96.93,41.55,43.55,11.91,41.53,33.76,23.94,100,78.58,36.3,36.3,57.23,29.5,92,20.54,83.68,71.85,62.24,96.93,85.92,46.98,50.4,41.55,22.24,33.76,83.68,81.7,51.86,63.79
724,ESP,Spain,2012,100,99.76,38.38,NA,96.17,81.84,77.96,69.8,89.97,45.05,21.69,95,73.21,50.34,46.11,100,97.12,92,24.8,92.83,98.91,97.37,96.17,99.33,65.19,56.56,81.84,23.24,45.05,92.83,97.63,67.89,79.79
144,LKA,Sri Lanka,2012,85,48.72,100,35,82.82,54.62,76.3,49.27,64.84,33.76,50,25,53.45,85.21,97.14,100,87.41,84,74.87,0,48.99,70.8,82.82,48.85,92,67.7,54.62,62.43,33.76,0,67.49,44.8,53.88
275,PSE,State of Palestine,2012,NA,57.36,NA,NA,73.9,NA,NA,NA,NA,NA,NA,NA,NA,0,0,83.08,63.31,0,NA,NA,29.16,NA,73.9,43.26,NA,0,NA,NA,NA,NA,NA,NA,NA
736,SDN,Sudan,2012,29,2.57,100,NA,29.95,NA,NA,NA,NA,NA,3.23,21,40.28,5.77,2.81,100,99.64,84,42.27,0,8.44,73.55,29.95,5.51,92,16.29,-911,22.75,-911,0,36.33,16.84,24.64
740,SUR,Suriname,2012,100,35.23,100,NA,64.28,52.76,82.78,40.15,NA,63.12,1.64,88,83.67,57.55,83.9,100,100,80,33.45,0.01,47.08,96,64.28,41.16,90,75.04,52.76,17.55,63.12,0.01,67.15,44.52,53.57
744,SJM,Svalbard and Jan Mayen Islands,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA
748,SWZ,Swaziland,2012,35,15.23,100,NA,31.43,14.04,68.53,13.59,NA,52.35,NA,45,NA,17.69,17.41,100,100,16,NA,55.5,19.45,81.67,31.43,17.34,58,17.69,14.04,-911,52.35,55.5,43.48,33.27,37.35
752,SWE,Sweden,2012,100,100,38.35,NA,100,77.34,77.67,29.51,76.93,14.35,11.76,95,89.54,47.29,50.31,100,96.4,92,38.83,87.86,100,97.13,100,100,65.18,62.38,77.34,25.3,14.35,87.86,99.04,64.12,78.09
756,CHE,Switzerland,2012,100,100,6.48,NA,100,78.14,67.91,38.47,98.63,49.65,NA,95,NA,100,100,78.21,56.47,92,NA,96.95,100,76.56,100,100,49.24,100,78.14,-911,49.65,96.95,92.19,84.67,87.67
760,SYR,Syria,2012,93,60.45,100,NA,78.81,59.1,35.2,69.32,39.05,3.3,0,100,63.28,3.76,3.28,71.14,42.09,84,0,82.17,42.31,71.08,78.81,51.38,92,23.44,59.1,0,3.3,82.17,67.09,46.11,54.5
999,TWN,Taiwan,2012,100,100,17.93,NA,94.95,57.69,64.79,46.67,48.45,49.65,19.48,100,78.86,67.65,67.65,76.61,52.52,72,34.6,4.59,100,76.38,94.95,100,44.96,71.39,57.69,27.04,49.65,4.59,90.44,43.33,62.18
762,TJK,Tajikistan,2012,100,58.79,100,NA,43.73,NA,NA,NA,NA,NA,NA,66,NA,24.28,33.94,82.94,58.63,52,NA,2.25,14.69,69.19,43.73,36.74,76,24.28,-911,-911,-911,2.25,49.89,18.97,31.34
834,TZA,Tanzania,2012,15,0,43.74,35,35.69,NA,NA,NA,NA,14.9,0,6,81.91,99.86,99.72,100,98.92,88,52.41,0.42,7.36,68.31,35.69,3.68,65.87,79.12,-911,26.2,14.9,0.42,35.89,36.39,36.19
764,THA,Thailand,2012,100,54.7,32.26,NA,88.23,46.05,42.41,42.91,52.4,25.34,21.88,74,82.82,76.12,51.63,76.49,52.52,92,16.23,16,60.55,67.67,88.23,57.62,62.13,70.19,46.05,19.05,25.34,16,71.17,40.61,52.83
626,TLS,Timor-Leste,2012,38,7.46,100,NA,53.2,NA,NA,NA,NA,31.35,20.81,8,79.51,50.89,50.89,100,100,0,98.92,0.3,16.98,69.33,53.2,12.22,50,60.43,-911,59.87,31.35,0.3,44.92,35.74,39.41
768,TGO,Togo,2012,28,0,100,NA,26.06,NA,NA,NA,NA,28.15,0,6,0,66.28,66.41,100,95.68,84,0,0,10.37,67.23,26.06,5.18,92,44.23,-911,0,28.15,0,32.82,24.63,27.91
772,TKL,Tokelau,2012,NA,53.27,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,46.93,46.93,NA,NA,0,0,NA,69.58,NA,NA,61.43,NA,46.93,NA,0,NA,NA,NA,NA,NA
776,TON,Tonga,2012,92,49.6,100,NA,72.58,41.88,7.52,43.04,NA,NA,4.76,57,82.09,97.2,97.2,100,100,12,78.94,27.06,86.46,85.67,72.58,68.03,56,92.16,41.88,41.85,-911,27.06,75.43,52.51,61.68
780,TTO,Trinidad and Tobago,2012,99,51.06,NA,100,63.01,32.54,26.96,11.34,51.79,17.88,0,100,45.68,96.18,92.05,100,99.64,96,49.16,5.25,53.09,99.88,63.01,52.08,96,83.48,32.54,24.58,17.88,5.25,71.66,39.36,52.28
788,TUN,Tunisia,2012,100,45.86,100,NA,89.95,54.38,66.86,47.71,66.57,100,2.94,100,67.02,7.4,18.81,100,97.12,76,26.76,27.77,63.29,99.04,89.95,54.57,88,31.08,54.38,14.85,100,27.77,81.19,44.19,58.99
792,TUR,Turkey,2012,100,48.42,17.34,25,66.06,46.52,55.37,40.62,43.4,52.35,20.78,97,77.46,13.7,14.34,87.95,67.27,96,23.02,48.93,94.44,84.07,66.06,71.43,56.67,32.62,46.52,21.9,52.35,48.93,73.85,42.28,54.91
795,TKM,Turkmenistan,2012,100,85.14,100,NA,48.37,61.67,79.84,69.25,44.76,NA,NA,100,NA,17.86,21.94,100,94.6,0,NA,9.8,18.42,98.2,48.37,51.78,50,17.86,61.67,-911,-911,9.8,66.12,31.04,45.07
796,TCA,Turks and Caicos Islands,2012,88,33.36,NA,NA,NA,NA,NA,NA,NA,NA,11.29,NA,67.37,99.51,99.7,100,100,NA,52.41,NA,36.82,NA,NA,35.09,NA,88.86,NA,31.85,NA,NA,NA,NA,NA
798,TUV,Tuvalu,2012,41,35.6,100,NA,NA,NA,NA,NA,NA,NA,0,81,33.2,19.43,19.43,100,100,48,0,NA,71.19,93.67,NA,53.39,74,24.02,-911,0,NA,NA,NA,NA,NA
800,UGA,Uganda,2012,15,6.17,100,100,31.05,NA,NA,NA,NA,4.34,NA,4,NA,88.24,88.6,100,96.4,16,NA,0.56,21.69,66.8,31.05,13.93,58,91.31,-911,-911,4.34,0.56,37.26,40.46,39.18
804,UKR,Ukraine,2012,100,57.32,56.06,NA,83.06,27.78,90,17.52,45.9,32.52,8.11,97,81.82,20.17,22.39,88.93,68.35,68,42.48,14.7,73.31,84.76,83.06,65.31,62.03,41.46,27.78,25.3,32.52,14.7,77.71,29.87,49.01
784,ARE,United Arab Emirates,2012,94,72.13,NA,NA,96.09,33.86,16.44,0,69.12,NA,9.25,100,100,94.8,94.61,90.35,69.06,92,39.24,67.06,92.7,86.47,96.09,82.41,92,96.47,33.86,24.25,-911,67.06,88.33,62.64,72.91
826,GBR,United Kingdom,2012,100,100,36.07,0,100,54.24,57.37,24.81,48.64,43.06,0,95,80.43,100,100,100,92.45,96,0,97.93,100,95.82,100,100,66.03,70.11,54.24,0,43.06,97.93,98.61,63.18,77.35
