code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
44,BHS,Bahamas,2004,86.2,42.49,NA,NA,66.1,0,0,0,NA,21.31,10.57,95,65.26,79.55,81.77,100,100,4,69.01,11.37,61.41,98.33,66.1,51.95,4,75.53,0,39.79,21.31,11.37,72.13,28.03,45.67
48,BHR,Bahrain,2004,92.2,86.81,NA,NA,83.1,39.57,32.21,26.74,56.9,NA,0,95,0,7.48,7.48,96.91,75.9,4,0,64.27,100,89.27,83.1,93.4,4,4.99,39.57,0,-911,64.27,88.59,30.45,53.71
50,BGD,Bangladesh,2004,41.2,11.44,100,NA,43.56,NA,NA,NA,NA,22.83,0,10.2,77.27,10.76,30.44,51.08,20.86,76,0,0,27.98,27.38,43.56,19.71,88,39.49,-911,0,22.83,0,30.21,22.07,25.33
52,BRB,Barbados,2004,86.2,49.79,NA,0,83.21,12.38,11,14.85,NA,NA,10,100,8.03,0.54,0.54,100,100,84,100,11.37,96.44,100,83.21,73.12,84,2.28,12.38,55,-911,11.37,85.44,18.01,44.98
112,BLR,Belarus,2004,100,53.05,100,NA,82.43,43.15,90,36.27,41.89,68.23,NA,95.2,NA,41.25,41.25,74.23,46.04,36,NA,86.45,93.64,71.82,82.43,73.35,68,41.25,43.15,-911,68.23,86.45,75.87,58.82,65.64
56,BEL,Belgium,2004,100,100,9.5,NA,95.62,64.47,61.8,35.28,70.09,23.64,0,95,0,86.22,86.22,67.17,33.09,84,0,60,100,65.09,95.62,100,46.75,57.48,64.47,0,23.64,60,86.9,50.19,64.87
84,BLZ,Belize,2004,86.2,38.76,100,NA,76.23,2.59,83.28,0,NA,4.69,0,83.8,96.15,99.65,98.23,100,100,76,0,2.28,42.71,94.6,76.23,40.74,88,98.01,2.59,0,4.69,2.28,70.52,30.59,46.56
204,BEN,Benin,2004,26.2,0,67.82,NA,20.96,NA,NA,NA,NA,NA,0,7.2,0,98.86,98.79,100,88.85,68,0,0.01,17.44,65.35,20.96,8.72,67.91,65.88,-911,0,-911,0.01,31.67,30.57,31.01
64,BTN,Bhutan,2004,69.6,8.29,100,NA,33.03,NA,NA,NA,NA,63.12,NA,49.2,NA,94.92,96.13,83.41,63.67,0,NA,0,42.3,65.43,33.03,25.3,50,94.92,-911,-911,63.12,0,41.25,50.06,46.54
68,BOL,Bolivia,2004,78.2,8.07,100,43,44.59,63.57,0,90,11.28,11.77,NA,66.8,NA,95.73,91.7,100,99.64,28,NA,11.3,29.91,88.81,44.59,18.99,64,81.04,63.57,-911,11.77,11.3,50.8,48.17,49.22
70,BIH,Bosnia and Herzegovina,2004,99.4,61.3,100,NA,86.65,31.71,34.14,17.86,57.95,100,NA,52,NA,2.5,2.5,85.59,63.31,4,NA,3.18,75.57,66.97,86.65,68.44,52,2.5,31.71,-911,100,3.18,74.02,24.39,44.24
72,BWA,Botswana,2004,41.2,15.15,NA,NA,43.99,16.57,61.98,11.37,6.12,NA,NA,55.2,NA,100,100,100,100,20,NA,0.95,59.94,85.07,43.99,37.54,20,100,16.57,-911,-911,0.95,55.53,37.98,45
76,BRA,Brazil,2004,97.8,28.78,34.5,30,64.24,53.82,52.02,26.19,79.65,10.81,32.06,91,80.87,81.94,72.9,100,99.64,88,29.88,10.87,56.67,96.88,64.24,42.72,61.25,66.43,53.82,30.97,10.81,10.87,67.95,40.02,51.19
96,BRN,Brunei Darussalam,2004,70.6,42.55,NA,NA,94.18,21.73,0,16,64.57,36.46,56.52,95,NA,100,100,100,97.84,68,72.81,37.84,100,97.61,94.18,71.27,68,100,21.73,64.67,36.46,37.84,87.69,53.41,67.12
100,BGR,Bulgaria,2004,100,99.33,21.08,NA,81.95,48.18,90,45.22,39.47,84.12,0,89.4,6.55,99.86,99.44,70.29,40.29,88,0,28.86,92.5,66.66,81.95,95.91,54.54,68.62,48.18,0,84.12,28.86,81.51,47.55,61.13
854,BFA,Burkina Faso,2004,9.4,0,50.17,NA,9.14,NA,NA,NA,NA,NA,NA,4.4,NA,83.75,83.75,100,100,76,NA,0.02,15.66,68.13,9.14,7.83,63.09,83.75,-911,-911,-911,0.02,28.37,43.81,37.64
108,BDI,Burundi,2004,4.4,10.75,100,NA,15.31,NA,NA,NA,NA,22.83,NA,2.8,NA,30.29,30.5,100,94.6,68,NA,0,20.01,65.8,15.31,15.38,84,30.29,-911,-911,22.83,0,32.16,21.63,25.84
116,KHM,Cambodia,2004,22.6,2.46,100,NA,42.09,NA,NA,NA,NA,0,0,8,36.78,100,100,100,97.48,20,0,0,6.95,68.49,42.09,4.71,60,78.93,-911,0,0,0,38.43,30.31,33.56
120,CMR,Cameroon,2004,47.2,10.9,64.84,62,19.22,62.13,41.76,63.79,58.84,43.06,0,20.2,0,52.57,62.78,100,95.68,76,0,0,15.73,71.96,19.22,13.32,70.42,44.34,62.13,0,43.06,0,34.83,34.44,34.6
124,CAN,Canada,2004,100,95.92,17.32,50,98.2,59.85,53.78,29.2,72.18,16.64,19.6,95,72.48,48.14,56.05,100,81.29,96,27.85,80.42,95.64,92.1,98.2,95.78,56.66,56.67,59.85,23.73,16.64,80.42,95.36,56.11,71.81
132,CPV,Cape Verde,2004,62.2,12.54,100,0,66.99,45.04,40.29,45.15,NA,NA,21.69,63.8,0,14.64,14.64,100,100,0,65.74,19.4,33.3,87.93,66.99,22.92,50,7.32,45.04,43.72,-911,19.4,59.28,27.57,40.25
140,CAF,Central African Republic,2004,7.2,3.88,100,NA,11.66,NA,NA,NA,NA,43.06,NA,2.8,NA,97,97.02,100,95.32,72,NA,0,13.91,66.04,11.66,8.89,86,97,-911,-911,43.06,0,28.86,50.55,41.87
148,TCD,Chad,2004,2.8,0,58.14,NA,11.67,NA,NA,NA,NA,NA,NA,7.2,NA,55.34,51.22,100,99.64,72,NA,0,4.23,68.95,11.67,2.12,65.07,55.34,-911,-911,-911,0,27.58,31.07,29.67
152,CHL,Chile,2004,98.8,58.02,47.12,40,88.05,35.92,53.08,32.93,12.23,100,29.26,89.2,71.64,59.7,46.14,100,96.4,84,31.34,68.85,62.94,95.2,88.05,60.48,65.56,54.37,35.92,30.3,100,68.85,81.24,56.09,66.15
156,CHN,China,2004,98.8,13.25,35.1,54,78.68,65.16,39.29,75,51.83,25.34,24.06,49.8,66.24,64.3,80.39,10.22,0,52,9.2,18.18,33.7,20.01,78.68,23.47,43.55,66.23,65.16,16.63,25.34,18.18,40.72,43.77,42.55
170,COL,Colombia,2004,94.6,26.85,20.98,56,58.78,43.49,64.68,36.3,48.1,26.24,19.46,83,82.05,89.05,76.54,100,99.64,84,51.32,4.6,45.97,94.21,58.78,36.41,52.49,75.91,43.49,35.39,26.24,4.6,63.14,39.79,49.13
174,COM,Comoros,2004,46.2,5.49,100,0,30.28,NA,NA,NA,NA,68.23,39.39,24.2,0,0,0,100,100,8,96.7,3.96,53.51,74.73,30.28,29.5,54,0,-911,68.05,68.23,3.96,44.84,23.09,31.79
178,COG,Congo,2004,27.4,1.36,NA,NA,21.76,59.88,55.48,90,0.01,47.23,0,17.6,88.53,55,55.34,93.8,76.62,52,0,0.18,18.8,62.67,21.76,10.08,52,66.29,59.88,0,47.23,0.18,31.5,38.91,35.95
188,CRI,Costa Rica,2004,96.6,51.39,100,100,87.08,38.46,46.55,34.42,38.81,19.87,17.29,89.8,74.46,94.44,89.28,100,100,72,48.1,0.9,59.41,96.6,87.08,55.4,86,89.55,38.46,32.7,19.87,0.9,79.69,41.78,56.95
384,CIV,Cote d'Ivoire,2004,54.2,2.27,100,67,24.51,49.3,48.32,53.16,41.59,0,18.5,20.2,57.94,100,100,100,94.96,60,51.09,0.6,25.2,71.72,24.51,13.73,80,81.23,49.3,34.8,0,0.6,36.65,40.26,38.82
191,HRV,Croatia,2004,100,76.83,25.98,NA,95.14,63.26,72.63,42.91,63.39,63.12,16.29,87.2,77.35,56.58,46.83,69.72,42.09,88,22.15,13.23,78.02,66.33,95.14,77.42,56.99,60.25,63.26,19.22,63.12,13.23,79.63,45.27,59.01
192,CUB,Cuba,2004,98.2,43.81,NA,50,90.02,16.93,0,14.87,23.47,100,7.77,92.8,78.59,36.57,51.31,100,100,76,48.92,9.19,46.88,97.6,90.02,45.35,76,54.12,16.93,28.34,100,9.19,77.65,36.69,53.08
196,CYP,Cyprus,2004,100,100,19.25,NA,96.42,61.92,64.92,46.81,57.34,35.07,2.6,95,31.08,100,100,94.76,67.27,76,64.6,9.44,100,85.68,96.42,100,47.63,77.03,61.92,33.6,35.07,9.44,94.03,46.35,65.42
203,CZE,Czech Republic,2004,100,99.91,7.79,NA,97.5,65.82,77.62,30.98,54.43,45.05,NA,96.4,NA,98.33,98.39,61.47,32.01,96,NA,75.68,95.97,63.29,97.5,97.94,51.9,98.33,65.82,-911,45.05,75.68,86.24,74.51,79.2
180,COD,Dem. Rep. Congo,2004,10.2,3.21,100,0,8.46,NA,NA,NA,NA,26.24,NA,4,NA,58.64,58.54,93.97,75.9,4,NA,0,3.36,57.96,8.46,3.28,52,43.94,-911,-911,26.24,0,23.23,24.94,24.26
208,DNK,Denmark,2004,100,100,12.99,NA,98.08,67.22,68.22,45.65,65.31,18.52,13.12,95,51.14,71.02,71.02,89.82,69.42,92,5.33,93.45,100,84.75,98.08,100,52.49,64.39,67.22,9.23,18.52,93.45,94.28,61.66,74.71
262,DJI,Djibouti,2004,47.6,17.71,NA,0,26.34,NA,NA,NA,NA,NA,0,87,61.78,0.01,0.01,100,99.28,12,0,0,34.91,95.43,26.34,26.31,12,15.45,-911,0,-911,0,49.36,6.86,23.86
212,DMA,Dominica,2004,89.2,33.03,100,100,69.66,27.95,44.51,25.36,NA,NA,0,87.6,0,80.06,85.12,100,100,12,0,2.99,54.92,95.87,69.66,43.98,56,66.29,27.95,0,-911,2.99,69.83,30.12,46.01
214,DOM,Dominican Republic,2004,94.4,31.21,38.48,100,75.52,44.06,90,39.28,45.65,5.79,21.95,85.2,98.96,75.78,97.03,100,100,88,53.21,5.9,33.06,95.07,75.52,32.13,63.24,92.94,44.06,37.58,5.79,5.9,67.57,43.23,52.97
218,ECU,Ecuador,2004,94.6,38.96,100,84,68.63,54.66,48.8,51.28,61.75,28.15,26.02,91.4,100,91.77,76.33,100,98.56,92,61.88,6.4,36.07,96.65,68.63,37.51,96,88.03,54.66,43.95,28.15,6.4,67.6,49.28,56.61
818,EGY,Egypt,2004,98.8,48.93,100,NA,58.61,61.05,25.37,74.42,35.25,NA,17.72,99.4,90.16,34.75,27.02,66.99,38.85,88,37.14,49.5,69.29,68.41,58.61,59.11,94,50.65,61.05,27.43,-911,49.5,62.04,53.05,56.65
222,SLV,El Salvador,2004,89.6,19.5,100,NA,64.08,58.24,50.76,44.52,85.44,9.9,19.54,70.2,0,0.46,0.17,100,100,60,42.63,0.62,34.98,90.07,64.08,27.24,80,0.21,58.24,31.09,9.9,0.62,60.46,22.87,37.9
226,GNQ,Equatorial Guinea,2004,27.2,44.17,NA,100,11.55,NA,NA,NA,NA,37.94,15.46,21.8,65.29,100,100,100,100,0,80.79,1.25,6.17,73.93,11.55,25.17,0,91.32,-911,48.12,37.94,1.25,36.88,42.33,40.15
232,ERI,Eritrea,2004,32.4,0,100,NA,38.62,NA,NA,NA,NA,NA,0,32.8,0,28.28,25.55,100,95.32,0,0,0,10.92,76.04,38.62,5.46,50,17.94,-911,0,-911,0,40.04,10.75,22.46
233,EST,Estonia,2004,100,60.86,0,NA,87.59,56.71,79.79,0,42.15,9.02,14.06,84.8,69.67,73.97,73.97,100,98.2,84,53.06,75.27,80.58,94.33,87.59,70.72,42,72.53,56.71,33.56,9.02,75.27,84.21,57.49,68.18
231,ETH,Ethiopia,2004,17,0,100,71,24.3,NA,NA,NA,NA,35.07,NA,4.4,NA,93.11,82.84,100,98.92,12,NA,0,0.02,67.77,24.3,0.01,56,83.73,-911,-911,35.07,0,30.69,41.91,37.42
242,FJI,Fiji,2004,54.2,31.85,100,40,69.31,65.71,21.24,67.16,NA,58.94,22.04,58.8,76,16.25,18.21,100,100,88,69.59,3.9,51.54,86.27,69.31,41.7,94,37.62,65.71,45.82,58.94,3.9,65.76,41.98,51.49
246,FIN,Finland,2004,100,100,10.04,NA,100,62.24,62.1,37.12,62.75,11.77,27.42,95,84.21,49.65,49.92,100,100,96,54.51,84.25,100,98.33,100,100,53.02,61.26,62.24,40.96,11.77,84.25,99.44,59.86,75.69
250,FRA,France,2004,100,100,13.32,0,97.6,49.83,55.72,43.07,38.23,37.94,6.77,95,40.71,78.01,84.67,88.31,69.06,92,0,83.8,100,84.13,97.6,100,52.66,50.85,49.83,3.38,37.94,83.8,93.91,52.88,69.29
266,GAB,Gabon,2004,77.2,5.88,NA,NA,31.65,56.67,90,79.52,1.77,58.94,48.57,68,77.49,86.49,84.84,100,99.64,4,30.04,0,35.63,89.21,31.65,20.75,4,82.94,56.67,39.31,58.94,0,47.21,44.93,45.84
270,GMB,Gambia,2004,32.8,19.98,100,NA,17.81,NA,NA,NA,NA,NA,0,6,52.56,23.89,34.63,100,100,76,0,0.4,35.61,68.67,17.81,27.79,88,37.02,-911,0,-911,0.4,38.09,21.16,27.93
268,GEO,Georgia,2004,100,58.63,100,NA,77.41,45.43,40.32,42.22,51.9,84.12,0,52.2,0,44.53,44.24,92.46,75.54,4,0,0,48.48,73.4,77.41,53.55,52,29.59,45.43,0,84.12,0,68.12,29.77,45.11
276,DEU,Germany,2004,100,100,11.86,NA,97.99,62.77,65.24,27.82,58.26,31.35,12.82,95,100,100,100,69.26,38.49,92,15.83,95.18,100,67.58,97.99,100,51.93,100,62.77,14.32,31.35,95.18,88.52,71.65,78.4
288,GHA,Ghana,2004,51.4,0,100,0,29.81,27.3,70.71,36.71,8.41,10.81,39.15,11.8,0,78.03,59.02,100,95.68,84,35.87,10.25,24.28,69.16,29.81,12.14,92,34.26,27.3,37.51,10.81,10.25,37.04,27.38,31.24
300,GRC,Greece,2004,100,80.48,9.49,0,99.84,59.79,60.38,33.91,61.66,22.83,12.16,95,73.08,80.35,80.01,83.94,61.15,76,36.74,87.33,94.68,80.03,99.84,87.58,42.75,58.36,59.79,24.45,22.83,87.33,89.15,58.24,70.6
308,GRD,Grenada,2004,86.2,49.81,100,0,71.77,4.14,22.86,0,NA,NA,0,93.4,0,11.18,3.77,100,100,0,0,11.37,54.04,97.8,71.77,51.93,50,3.74,4.14,0,-911,11.37,73.83,8.12,34.41
320,GTM,Guatemala,2004,80.2,26.55,100,20,54.46,64.18,60,56.98,78.52,0,14.38,41.8,40.86,79.73,52.68,100,98.2,80,38.18,5.37,42.01,80,54.46,34.28,90,48.32,64.18,26.28,0,5.37,56.25,36.6,44.46
324,GIN,Guinea,2004,17.6,0.47,100,100,14.25,NA,NA,NA,NA,17.25,13.52,2.4,0,39.78,24.24,100,93.17,80,30.7,0.75,16.02,65.19,14.25,8.24,90,41,-911,22.11,17.25,0.75,29.23,25.17,26.79
624,GNB,Guinea-Bissau,2004,55.2,0.15,100,NA,11.83,NA,NA,NA,NA,13.81,6.89,2.6,NA,89.87,99.36,100,100,4,41.42,0,10.31,67.53,11.83,5.23,52,89.87,-911,24.15,13.81,0,28.2,38.49,34.37
328,GUY,Guyana,2004,76.2,32.65,100,NA,58.62,0.64,42.62,0,NA,63.12,42.62,88.2,0,12.2,10.58,100,100,72,30.87,0,44.73,96.07,58.62,38.69,86,7.59,0.64,36.75,63.12,0,64.46,16.35,35.59
332,HTI,Haiti,2004,32.2,2.77,100,0,27.3,NA,NA,NA,NA,23.64,0,7.2,0,1.59,2.76,100,100,4,0,0,12.74,69.07,27.3,7.76,52,1.09,-911,0,23.64,0,34.71,6.98,18.07
340,HND,Honduras,2004,78.6,23.54,100,80,48.46,48.29,43.61,50.93,43.04,6.17,4.41,44.8,65.41,82.16,79.69,100,99.64,76,50.53,15.54,32.01,81.48,48.46,27.78,88,76.81,48.29,27.47,6.17,15.54,52.57,42.92,46.78
348,HUN,Hungary,2004,100,99.99,13.75,NA,93.37,66.87,75.68,44.03,73.08,100,NA,98,NA,29.57,29.57,61.67,28.78,84,NA,58.62,100,62.81,93.37,99.99,48.88,29.57,66.87,-911,100,58.62,85.39,56.9,68.3
352,ISL,Iceland,2004,100,100,0,NA,99.4,71.31,57.21,42.29,99.77,NA,13.16,95,68.15,65.08,79.21,100,100,96,24.2,51.94,100,98.33,99.4,100,48,70.81,71.31,18.68,-911,51.94,99.25,58.65,74.89
356,IND,India,2004,67.2,4.21,27.86,32,42.27,35.24,51.47,26.89,51.91,35.07,24.24,34.2,60.79,27.61,36.33,40.29,14.03,84,18.9,10.49,33.07,29.51,42.27,18.64,55.93,39.18,35.24,21.57,35.07,10.49,30.14,29.69,29.87
360,IDN,Indonesia,2004,90.4,12.63,36.97,54,60.08,45.25,53.88,42.98,49.45,7.75,47.58,42.6,81.02,81.79,86.73,100,85.61,76,25.14,0.02,27.22,76.07,60.08,19.93,56.49,75.89,45.25,36.36,7.75,0.02,52.03,37.52,43.32
364,IRN,Iran,2004,98,52.98,100,0,54.76,36.73,28.76,32.13,46.18,84.12,38.13,98.2,73.54,40.3,34.39,100,82.01,76,27.47,2.77,53.55,93.4,54.76,53.26,88,37.06,36.73,32.8,84.12,2.77,67.14,35.23,48
368,IRQ,Iraq,2004,95.6,30.01,100,NA,63.6,36.03,14.6,37.84,37.02,NA,NA,97.6,NA,0,0,89.19,67.99,0,NA,8.29,29,84.93,63.6,29.51,50,0,36.03,-911,-911,8.29,59.34,16.98,33.92
372,IRL,Ireland,2004,100,83.86,6,NA,97.17,75.01,70.69,6.08,84.84,100,13.19,95,35.49,10.36,10.36,100,99.28,88,25.85,87.47,96.58,98.09,97.17,90.22,47,18.74,75.01,19.52,100,87.47,95.16,59.61,73.83
376,ISR,Israel,2004,100,100,27.47,0,94.16,41.86,31.85,38.6,61.48,NA,0,95,42.56,70.9,38.37,88.88,64.03,4,0,88.4,100,82.64,94.16,100,15.73,37.96,41.86,0,-911,88.4,92.26,47.6,65.47
380,ITA,Italy,2004,100,27.03,15.84,100,100,63.41,53.69,62.07,82.59,55.41,28.84,95,93.06,60.61,60.67,67.02,45.68,80,37.36,91.44,100,69.24,100,63.51,47.92,78.59,63.41,33.1,55.41,91.44,77.58,69.6,72.8
388,JAM,Jamaica,2004,89,31.73,100,100,67.45,76.98,16.38,90,60.32,18.52,0,81.8,75.05,81.34,95.67,100,100,84,0,10,51.09,93.93,67.45,41.41,92,88.02,76.98,0,18.52,10,67.6,50.2,57.16
392,JPN,Japan,2004,100,100,0,43,95.77,43.54,43.59,34.45,43.51,55.41,9.67,95,72.56,87.8,90.78,84.23,62.23,92,29.66,71.26,100,80.49,95.77,100,46,73.53,43.54,19.67,55.41,71.26,92.09,56.89,70.97
400,JOR,Jordan,2004,99.6,73.6,NA,NA,74.61,65.68,69.19,65.47,65.75,NA,NA,98.2,NA,8.39,6.93,98.22,84.53,84,NA,42.3,63.84,93.65,74.61,68.72,84,8.39,65.68,-911,-911,42.3,78.99,41.62,56.57
398,KAZ,Kazakhstan,2004,98.2,69.21,100,NA,63.83,43.49,29.46,39.81,59.37,74.82,NA,86.2,NA,14.11,19.58,100,96.4,44,NA,30.5,58,94.2,63.83,63.6,72,14.11,43.49,-911,74.82,30.5,73.88,36.79,51.62
404,KEN,Kenya,2004,18.2,3.84,29.38,50,27.92,NA,NA,NA,NA,15.46,13.98,20,74.33,71.68,64.66,100,100,84,66.96,0.52,8.34,73.33,27.92,6.09,56.69,65.17,-911,40.47,15.46,0.52,35.78,33.13,34.19
296,KIR,Kiribati,2004,54.2,6.54,100,NA,49,NA,NA,NA,NA,NA,4.76,48.6,42.04,100,100,100,100,12,66.67,27.06,11.92,82.87,49,9.23,56,80.68,-911,35.71,-911,27.06,47.03,51.24,49.56
414,KWT,Kuwait,2004,92.2,100,NA,NA,77.89,42.23,40.39,0,46.4,NA,0,95,0,11.71,11.71,91.75,72.3,84,0,43,83.38,86.35,77.89,91.69,84,7.8,42.23,0,-911,43,85.31,30.51,52.43
417,KGZ,Kyrgyzstan,2004,100,54.11,100,0,57.08,NA,NA,NA,NA,68.23,NA,61.8,NA,20.21,21.83,100,93.17,80,NA,4.2,33.59,84.99,57.08,43.85,90,15.77,-911,-911,68.23,4.2,61.97,25.1,39.85
418,LAO,Laos,2004,54,8.03,100,NA,45.3,NA,NA,NA,NA,13.28,NA,4.6,NA,93.85,96.92,70.99,48.56,52,NA,0,7.99,41.38,45.3,8.01,76,93.85,-911,-911,13.28,0,31.56,43.99,39.02
428,LVA,Latvia,2004,100,30.35,2.13,NA,84.39,53.27,66.42,0,62.58,3.3,0,90.2,85.5,100,100,93.74,73.38,92,0,49.62,77.13,85.77,84.39,53.74,47.07,95.17,53.27,0,3.3,49.62,74.63,52.2,61.17
422,LBN,Lebanon,2004,97,77.26,100,NA,85.37,40.43,68.34,12.17,56.53,74.82,0,100,0,2.56,2.56,88.01,65.83,80,0,15.08,100,84.61,85.37,88.63,90,1.71,40.43,0,74.82,15.08,86.2,26.29,50.25
426,LSO,Lesotho,2004,9.8,3.16,100,NA,28.98,NA,NA,NA,NA,NA,NA,39,NA,1.3,1.3,100,100,12,NA,0.3,25.65,79.67,28.98,14.4,56,1.3,-911,-911,-911,0.3,41.02,5.82,19.9
430,LBR,Liberia,2004,2.2,0.35,100,0,25.4,NA,NA,NA,NA,20.58,27.93,2,0,10.35,6.19,100,100,92,45.53,0,15.71,67.33,25.4,8.03,96,4.13,-911,36.73,20.58,0,33.59,15.42,22.69
434,LBY,Libya,2004,100,66.53,NA,NA,76.87,46.61,59.07,8.59,60.08,NA,28.57,99.4,0,0.63,2.03,93.57,76.98,0,54.68,18.08,7.88,89.98,76.87,37.21,0,0.89,46.61,41.62,-911,18.08,68.02,22.84,40.91
440,LTU,Lithuania,2004,100,40.28,3.71,NA,85.84,51.02,70.02,17.71,42.59,23.64,0,89.4,90.13,85.77,85.77,84.57,60.43,88,0,45.82,47.1,78.13,85.84,43.69,45.85,87.22,51.02,0,23.64,45.82,69.22,50.67,58.09
442,LUX,Luxembourg,2004,100,100,9.5,NA,95.15,56.75,65.21,54.4,39.86,33.76,NA,95,NA,100,100,82.99,64.03,92,NA,95,100,80.67,95.15,100,50.75,100,56.75,-911,33.76,95,91.94,76.5,82.68
807,MKD,Macedonia,2004,96.6,46.07,100,NA,100,54.41,90,53.19,53.4,25.34,NA,63.4,NA,20.49,29.76,70.52,43.17,84,NA,3.74,86.18,59.03,100,66.12,92,20.49,54.41,-911,25.34,3.74,75.05,29.77,47.88
450,MDG,Madagascar,2004,12.2,0,20.25,43,33.54,NA,NA,NA,NA,7.75,0,2,40.85,18.25,16.82,100,100,64,0,0.53,1.93,67.33,33.54,0.97,42.12,29.73,-911,0,7.75,0.53,33.95,13.93,21.94
454,MWI,Malawi,2004,6.6,11.17,100,100,19.76,NA,NA,NA,NA,0,NA,2.4,NA,94.62,72.89,100,100,68,NA,0,17.87,67.47,19.76,14.52,84,87.81,-911,-911,0,0,33.92,40.24,37.71
458,MYS,Malaysia,2004,97.2,60.44,65.52,100,87.52,40.24,37.59,49.44,31.68,1.68,55.15,95.2,73.49,100,100,100,83.09,80,13.72,8.64,85.15,92.76,87.52,72.8,72.76,93.37,40.24,34.43,1.68,8.64,84.36,42.81,59.43
466,MLI,Mali,2004,17,1.42,53.71,NA,5.69,NA,NA,NA,NA,NA,NA,3.2,NA,14.3,19.92,100,100,16,NA,0,7.02,67.73,5.69,4.22,34.85,14.3,-911,-911,-911,0,25.88,9.67,16.16
470,MLT,Malta,2004,100,100,20.75,NA,83.97,55.32,52.53,60.01,59.41,NA,0,95,42.88,100,100,100,97.12,4,0,37.01,100,97.37,83.97,100,12.37,80.96,55.32,0,-911,37.01,93.78,48.82,66.81
478,MRT,Mauritania,2004,16.2,2.45,100,NA,24.92,NA,NA,NA,NA,NA,9.31,36,92.2,3.16,2.54,100,100,4,29.94,0,3.28,78.67,24.92,2.86,52,32.63,-911,19.63,-911,0,35.48,19.57,25.93
480,MUS,Mauritius,2004,99.4,45.65,NA,100,80.78,29.91,24.23,32.39,NA,100,52.99,95.8,18.17,28.32,28.32,100,100,92,78.28,5.44,89.2,98.6,80.78,67.42,92,43.7,29.91,65.63,100,5.44,82.27,40.93,57.46
