code,iso,country,year,ACCESS,ACSAT,AGSUB,AZE,CHMORT,CLIMATE,CO2GDPd1,CO2GDPd2,CO2KWH,FORCH,FSOC,HAP,MPAEEZ,PACOVD,PACOVW,PM25,PM25EXBL,POPS,TCEEZ,WASTECXN,WATSUP,EH_AirQuality,EH_HealthImpacts,EH_WaterSanitation,EV_Agriculture,EV_BiodiversityHabitat,EV_ClimateEnergy,EV_Fisheries,EV_Forests,EV_WaterResources,EH,EV,EPI
484,MEX,Mexico,2007,98.7,33.45,29.61,37,73.65,51.35,60.05,27.12,73.66,19.87,7.84,84.8,82.15,61.71,66.31,93.63,73.02,80,33.28,37.45,48.44,83.82,73.65,40.94,54.8,61.79,51.35,20.56,19.87,37.45,66.14,44.43,53.11
498,MDA,Moldova,2007,97.8,35.55,100,NA,73.95,63.16,81.55,49.64,90,100,NA,86.9,NA,7.51,7.14,75.22,48.92,48,NA,34.15,57.42,70.35,73.95,46.49,74,7.51,63.16,-911,100,34.15,63.59,44.34,52.04
496,MNG,Mongolia,2007,85.1,12.72,100,100,63.06,25.06,69.66,9.81,54.19,0,NA,27.1,NA,69.27,59.41,100,100,76,NA,19.8,28.74,75.7,63.06,20.73,88,73.25,25.06,-911,0,19.8,53.16,37.7,43.88
499,MNE,Montenegro,2007,100,46.27,100,NA,98.41,47.4,45.27,51.33,41.59,100,0,69.9,0,77.82,77,78.92,53.6,64,0,5.1,73.56,67.47,98.41,59.92,82,51.6,47.4,0,100,5.1,75.27,40.13,54.18
504,MAR,Morocco,2007,90.6,22.62,8.91,NA,60.81,49.4,45.9,44.54,59.1,100,24.42,95.9,61.05,19.68,11.65,100,95.32,84,17.61,39.39,28.17,97.07,60.81,25.39,46.46,30.79,49.4,21.02,100,39.39,61.09,44.32,51.03
508,MOZ,Mozambique,2007,12.6,0.83,51.33,0,19.41,NA,NA,NA,NA,3.99,6.98,4.1,66.38,90.84,95.44,100,100,84,44.02,2.5,3.47,68.03,19.41,2.15,67.67,63.17,-911,25.5,3.99,2.5,29.86,30.33,30.14
104,MMR,Myanmar,2007,48.4,24.48,100,0,42.74,NA,NA,NA,NA,24.47,0,7.1,52.61,35.95,25.82,88.93,72.3,60,0,0,24.79,56.11,42.74,24.63,80,28.6,-911,0,24.47,0,41.16,18.13,27.34
516,NAM,Namibia,2007,41.9,4.88,100,NA,47.87,0.54,9.29,0,0,NA,22.45,42.6,41.24,100,100,100,98.92,12,33.15,13,43.95,80.51,47.87,24.42,56,80.41,0.54,27.8,-911,13,50.93,32.3,39.75
524,NPL,Nepal,2007,75.1,4.59,100,NA,48.59,NA,NA,NA,NA,63.12,NA,19.5,NA,61.79,42.63,38.27,6.47,84,NA,0,32.08,21.42,48.59,18.33,92,61.79,-911,-911,63.12,0,29.45,40.55,36.11
528,NLD,Netherlands,2007,100,100,25.44,NA,98.83,53.32,51.32,23.74,57.54,33.76,0.25,95,84.08,86.28,86.28,74.19,45.32,96,0,98.82,100,71.5,98.83,100,60.72,85.55,53.32,0.12,33.76,98.82,90.11,65.84,75.55
554,NZL,New Zealand,2007,100,42.55,63.51,36,93.11,62.94,63.47,35.01,63.15,100,9.91,95,100,83.93,84.27,100,100,96,0,77.9,100,98.33,93.11,71.28,79.76,76.05,62.94,4.96,100,77.9,87.57,68.71,76.25
558,NIC,Nicaragua,2007,73.7,12.55,100,NA,70.76,46.82,51.87,37.24,65.96,0,17.48,43,92.01,91.1,91.91,100,100,76,34.66,8.4,32.24,81,70.76,22.39,88,91.67,46.82,26.07,0,8.4,58.05,43.73,49.46
562,NER,Niger,2007,8.4,0,100,NA,8.03,NA,NA,NA,NA,NA,NA,3.4,NA,41.56,36.55,100,99.64,56,NA,0,4.65,67.68,8.03,2.33,78,41.56,-911,-911,-911,0,26.01,25.98,25.99
566,NGA,Nigeria,2007,47.1,5.17,100,50,17.65,70.55,90,90,31.66,29.16,26.47,26.6,45.96,75.96,58.22,100,83.09,84,23.14,1.08,10.41,69.9,17.65,7.79,92,57.54,70.55,24.81,29.16,1.08,31.78,42.29,38.09
578,NOR,Norway,2007,100,100,4.17,NA,100,75.65,65.82,15.48,95.33,32.52,14.08,95,58.9,74.46,75.73,100,100,92,26.9,77.05,100,98.33,100,100,48.09,69.7,75.65,20.49,32.52,77.05,99.44,63.3,77.76
512,OMN,Oman,2007,93.1,59.74,NA,0,84.03,21.64,0,67.9,49.9,NA,6.88,95,53.4,61.74,53.99,100,92.81,24,37.63,13.4,40.91,95.94,84.03,50.32,24,42.28,21.64,22.26,-911,13.4,76.76,25.29,45.88
586,PAK,Pakistan,2007,87.7,9.61,100,0,60.61,44.33,38.83,43.56,45.87,43.06,3.31,33,56.2,58.4,51.11,31.82,0,40,24.85,3.52,43.21,21.61,60.61,26.41,70,41.43,44.33,14.08,43.06,3.52,36.21,31.53,33.4
585,PLW,Palau,2007,55.1,100,NA,NA,73.37,1.02,2.42,0,NA,NA,14.63,99.7,0,65.92,65.92,100,100,4,100,40,56.34,99.9,73.37,78.17,4,43.95,1.02,57.32,-911,40,83.81,30.19,51.64
591,PAN,Panama,2007,87.1,22.78,NA,100,69.99,52.82,71.48,32.83,60.36,14.35,24.11,81.4,78.87,92.44,76.52,100,100,96,36.01,20.15,51,93.8,69.99,36.89,96,86.96,52.82,30.06,14.35,20.15,66.89,49.22,56.29
598,PNG,Papua New Guinea,2007,13.8,1.24,100,14,43.93,89.98,78.61,90,NA,45.05,30.29,24,61.97,14.23,12.52,100,100,12,78.57,0,0.77,74.67,43.93,1,56,25.68,89.98,54.43,45.05,0,39.86,41.66,40.94
600,PRY,Paraguay,2007,95.5,23.07,100,NA,62.85,44.09,46.91,16.3,98.84,0,NA,50.7,NA,31.2,31.46,100,100,84,NA,0.16,34.9,83.57,62.85,28.99,92,31.2,44.09,-911,0,0.16,58.47,26.07,39.03
604,PER,Peru,2007,81.1,22.02,100,56,51.19,16.71,41.91,23.2,0,32.52,17.24,60.4,66.05,78.94,65.86,100,81.29,84,36.03,20.98,31.45,80.56,51.19,26.74,92,66.71,16.71,26.63,32.52,20.98,52.83,36.62,43.1
608,PHL,Philippines,2007,79.4,24.19,24.21,40,60.3,35.73,78.85,30.28,46.15,31.35,18.44,49.1,78.06,63.89,76.24,100,93.17,72,26.54,0.53,45.37,80.76,60.3,34.78,48.11,64.55,35.73,22.49,31.35,0.53,58.61,32.99,43.24
616,POL,Poland,2007,100,44.98,20.11,NA,96.85,60.53,77.14,46.79,48.99,58.94,22.41,96.5,75.28,100,100,60.7,32.37,88,36.38,60.73,73.66,63.19,96.85,59.32,54.06,91.76,60.53,29.4,58.94,60.73,73.12,64.79,68.12
620,PRT,Portugal,2007,100,99.78,27.02,100,96.93,80.68,78.41,50.93,90,7.75,18.06,95,57.08,48.6,48.25,100,95.32,92,41.61,70.33,84.32,96.77,96.93,92.05,59.51,63.48,80.68,29.83,7.75,70.33,95.25,60.36,74.32
634,QAT,Qatar,2007,93.1,100,NA,NA,88.11,70.93,61.38,79.08,90,NA,0,99.4,0,12.7,12.7,81.91,62.59,88,0,67.32,100,81.3,88.11,100,88,8.47,70.93,0,-911,67.32,89.8,45.64,63.31
642,ROU,Romania,2007,100,24.65,28.06,NA,82.75,62.82,90,60.61,51.58,45.05,0,80.6,99.26,40.13,51.12,65.19,33.45,92,0,13.05,37.99,59.75,82.75,31.32,60.03,63.51,62.82,0,45.05,13.05,57.94,42.35,48.59
643,RUS,Russia,2007,100,23.71,21.57,0,80.32,61.02,90,26.94,47.77,35.07,19.12,99.1,87.99,60.88,64.02,88.21,69.78,4,8.14,21.5,63.43,85.7,80.32,43.57,12.79,53.22,61.02,13.63,35.07,21.5,69.86,39.44,51.61
646,RWA,Rwanda,2007,9.5,14.96,100,NA,27.96,NA,NA,NA,NA,45.05,NA,2,NA,56.32,59.76,100,85.97,20,NA,0,16.3,62.66,27.96,15.63,60,56.32,-911,-911,45.05,0,35.41,33.21,34.09
682,SAU,Saudi Arabia,2007,93.1,100,NA,NA,90.04,46.63,45.83,44.12,48.49,NA,13.05,95,81.1,100,100,96.15,78.42,84,0,28.54,66.97,89.85,90.04,83.48,84,93.7,46.63,6.53,-911,28.54,87.79,52.3,66.5
686,SEN,Senegal,2007,51,11.23,22.9,NA,30.13,NA,NA,NA,NA,NA,14.39,44.8,77.21,99.49,79.36,100,100,12,21.56,2.06,18.22,81.6,30.13,14.73,17.45,85.36,-911,17.98,-911,2.06,42.15,37.73,39.5
688,SRB,Serbia,2007,100,67.59,100,NA,82.49,62.92,76.57,55.3,75.2,100,NA,65.6,NA,99.78,99.12,65.12,34.89,84,NA,8.79,87.53,55.2,82.49,77.56,92,99.78,62.92,-911,100,8.79,71.75,63.86,67.01
690,SYC,Seychelles,2007,28.1,69.53,NA,100,80.86,26.83,22.14,33.06,NA,NA,0,97.9,42.26,75.01,72.4,100,100,40,96.77,3.96,62.67,99.3,80.86,66.1,40,72.42,26.83,48.38,-911,3.96,82.09,36.27,54.6
694,SLE,Sierra Leone,2007,11.1,0,100,NA,9.47,NA,NA,NA,NA,18.52,17.07,2.9,0,25.62,4.1,100,99.28,12,31.38,0,7.46,67.39,9.47,3.73,56,9.91,-911,24.23,18.52,0,26.87,12.74,18.39
702,SGP,Singapore,2007,71.8,100,NA,NA,100,86.85,90,0,81.37,NA,0,95,82.04,28.47,28.47,100,100,96,0,99.65,100,98.33,100,100,96,46.33,86.85,0,-911,99.65,99.44,70.01,81.78
703,SVK,Slovakia,2007,100,94.92,26.48,NA,90.93,72.48,90,39.14,53.21,21.31,NA,97.9,NA,84.33,91.11,65.33,37.05,88,NA,57.64,98.84,66.76,90.93,96.88,57.24,84.33,72.48,-911,21.31,57.64,84.86,65.12,73.01
705,SVN,Slovenia,2007,100,100,20.84,NA,100,54.59,54.68,21.68,58.47,45.05,NA,93.6,NA,100,100,64.31,34.53,92,NA,53.99,91.95,64.15,100,95.98,56.42,100,54.59,-911,45.05,53.99,86.71,66.08,74.33
90,SLB,Solomon Islands,2007,18.1,3.71,100,0,50.6,NA,NA,NA,NA,35.07,15.73,10.6,52.33,7.45,7.45,100,100,12,99.77,0,25.84,70.2,50.6,14.77,56,16.81,-911,57.75,35.07,0,45.19,21.71,31.1
706,SOM,Somalia,2007,28.1,2.35,100,0,16.18,NA,NA,NA,NA,NA,0,4.1,0,3.43,3.56,100,96.04,0,0,3.96,0,66.71,16.18,1.18,50,1.75,-911,0,-911,3.96,28.02,6.04,14.83
710,ZAF,South Africa,2007,77.9,24.85,43.77,75,39.52,49.87,52.04,56.54,38.54,100,6.41,82,66.38,38.22,42.62,100,100,88,0,27.86,42.56,94,39.52,33.7,65.88,55.55,49.87,3.21,100,27.86,55.74,46.94,50.46
410,KOR,South Korea,2007,92.1,100,0,NA,92.77,41.55,43.55,11.91,41.53,33.76,24.03,100,78.58,35.76,35.76,46.91,17.27,76,20.54,83.68,67.77,54.73,92.77,83.89,38,50.03,41.55,22.29,33.76,83.68,77.13,51.32,61.64
724,ESP,Spain,2007,100,99.7,26.5,NA,94.34,81.84,77.96,69.8,89.97,45.05,21.19,95,73.21,50.34,46.11,100,94.24,92,24.8,92.83,98.92,96.41,94.34,99.31,59.25,56.56,81.84,22.99,45.05,92.83,96.69,67.57,79.22
144,LKA,Sri Lanka,2007,83.8,40.26,100,35,80.1,54.62,76.3,49.27,64.84,33.76,29.58,23.5,53.45,85.21,97.14,100,94.24,84,74.87,0,37.98,72.58,80.1,39.12,92,67.7,54.62,52.22,33.76,0,63.93,43.78,51.84
736,SDN,Sudan,2007,27.8,2.53,22.74,NA,27.89,NA,NA,NA,NA,NA,0,16.8,40.28,5.77,2.81,100,99.28,84,42.27,0,9.29,72.03,27.89,5.91,53.37,16.29,-911,21.14,-911,0,35.28,13.62,22.28
740,SUR,Suriname,2007,100,34.62,100,NA,60.58,52.76,82.78,40.15,NA,63.12,0,85.9,83.67,57.55,83.9,100,100,72,33.45,0.01,45.94,95.3,60.58,40.28,86,75.04,52.76,16.73,63.12,0.01,65.39,44.24,52.7
748,SWZ,Swaziland,2007,34.1,14.28,100,NA,25.13,14.04,68.53,13.59,NA,52.35,NA,42,NA,17.69,17.41,100,100,16,NA,55.5,13.9,80.67,25.13,14.09,58,17.69,14.04,-911,52.35,55.5,39.96,33.27,35.95
752,SWE,Sweden,2007,100,100,28.48,NA,100,77.34,77.67,29.51,76.93,14.35,5.41,95,88.62,45.71,48.87,100,94.6,92,38.83,87.86,100,96.53,100,100,60.24,61.07,77.34,22.12,14.35,87.86,98.84,63.23,77.47
756,CHE,Switzerland,2007,100,100,7.87,NA,100,78.14,67.91,38.47,98.63,49.65,NA,95,NA,97.91,99.06,74.23,45.68,92,NA,96.95,100,71.64,100,100,49.93,97.91,78.14,-911,49.65,96.95,90.55,84.12,86.69
760,SYR,Syria,2007,91.2,53.14,100,NA,80.81,59.1,35.2,69.32,39.05,3.3,0,98.5,63.28,3.76,3.28,75.06,50.36,84,0,82.17,40.68,74.64,80.81,46.91,92,23.44,59.1,0,3.3,82.17,67.45,46.11,54.65
999,TWN,Taiwan,2007,100,100,8.18,NA,91.25,57.69,64.79,46.67,48.45,49.65,17,100,78.86,67.65,67.65,73.9,48.56,72,34.6,4.59,100,74.15,91.25,100,40.09,71.39,57.69,25.8,49.65,4.59,88.47,42.97,61.17
762,TJK,Tajikistan,2007,99.7,55.34,100,NA,42.9,NA,NA,NA,NA,NA,NA,58.5,NA,24.28,33.94,87.7,65.47,52,NA,2.25,13.44,70.56,42.9,34.39,76,24.28,-911,-911,-911,2.25,49.28,18.97,31.09
834,TZA,Tanzania,2007,13.2,0,100,35,29.23,NA,NA,NA,NA,14.9,0,5.4,81.91,99.86,99.72,100,99.64,88,52.41,0.42,7.56,68.35,29.23,3.78,94,79.12,-911,26.2,14.9,0.42,33.79,38.26,36.47
764,THA,Thailand,2007,98.8,54.97,25.13,NA,85.66,46.05,42.41,42.91,52.4,25.34,33.46,68.9,82.35,74.55,48.19,76.61,48.92,92,16.23,16,58.29,64.81,85.66,56.63,58.57,68.36,46.05,24.84,25.34,16,69.03,40.55,51.94
626,TLS,Timor-Leste,2007,36.8,7.22,100,NA,43.73,NA,NA,NA,NA,31.35,22.54,8,0,24.38,24.38,100,100,0,98.92,0.3,13.16,69.33,43.73,10.19,50,16.25,-911,60.73,31.35,0.3,41.08,21.13,29.11
768,TGO,Togo,2007,24.7,0,100,NA,23.56,NA,NA,NA,NA,28.15,0,4.8,0,66.28,66.41,100,93.17,84,0,0,9.18,65.99,23.56,4.59,92,44.23,-911,0,28.15,0,31.38,24.63,27.33
776,TON,Tonga,2007,90.2,51.39,100,NA,70.71,41.88,7.52,43.04,NA,NA,14.14,53.1,82.08,94.2,94.2,100,100,4,78.94,27.06,82.17,84.37,70.71,66.78,52,90.16,41.88,46.54,-911,27.06,73.95,52.25,60.93
780,TTO,Trinidad and Tobago,2007,97.8,51.06,NA,100,61.02,32.54,26.96,11.34,51.79,17.88,0.97,97.9,45.68,96.18,92.05,100,100,96,49.16,5.25,52.94,99.3,61.02,52,96,83.48,32.54,25.06,17.88,5.25,70.77,39.41,51.96
788,TUN,Tunisia,2007,98.5,41.06,100,NA,87.56,54.38,66.86,47.71,66.57,100,8.95,98.2,67.02,7.4,18.81,100,98.2,76,26.76,27.77,53.48,98.8,87.56,47.27,88,31.08,54.38,17.85,100,27.77,77.88,44.49,57.85
792,TUR,Turkey,2007,100,45.19,15.96,25,61.83,46.52,55.37,40.62,43.4,52.35,25.51,94.9,75.4,13.55,14.12,87.39,66.19,88,23.02,48.93,73.3,82.83,61.83,59.25,51.98,32.02,46.52,24.26,52.35,48.93,67.97,42.13,52.46
795,TKM,Turkmenistan,2007,100,83.89,100,NA,47.08,61.67,79.84,69.25,44.76,NA,NA,99.1,NA,17.86,21.94,100,98.2,0,NA,9.8,19.43,99.1,47.08,51.66,50,17.86,61.67,-911,-911,9.8,65.95,31.04,45
800,UGA,Uganda,2007,13.2,5.68,100,100,26.63,NA,NA,NA,NA,4.34,NA,3.7,NA,88.24,88.6,100,93.17,12,NA,0.56,16.36,65.62,26.63,11.02,56,91.31,-911,-911,4.34,0.56,34.43,40.31,37.96
804,UKR,Ukraine,2007,98.8,57.87,100,NA,80.71,27.78,90,17.52,45.9,32.52,10.11,94.9,81.82,20.17,22.39,72.53,44.24,68,42.48,14.7,71.63,70.56,80.71,64.75,84,41.46,27.78,26.3,32.52,14.7,72,31.07,47.44
784,ARE,United Arab Emirates,2007,93.1,71.89,NA,NA,93.49,33.86,16.44,0,69.12,NA,5.69,99.1,100,94.8,94.61,93.8,71.58,92,39.24,67.06,92.8,88.16,93.49,82.34,92,96.47,33.86,22.47,-911,67.06,88,62.44,72.66
826,GBR,United Kingdom,2007,100,100,22.45,0,98.49,54.24,57.37,24.81,48.64,43.06,0,95,80.39,100,100,100,82.01,96,0,97.93,100,92.34,98.49,100,59.22,70.1,54.24,0,43.06,97.93,96.94,62.83,76.48
840,USA,United States of America,2007,100,92.07,31.2,44,93.94,56.45,54.67,29.84,60.18,14.35,4.48,95,100,49.58,59.81,100,80.22,80,5.28,63.66,80.03,91.74,93.94,86.05,55.6,63.35,56.45,4.88,14.35,63.66,90.58,50.57,66.57
858,URY,Uruguay,2007,98.1,76.07,52.12,NA,78.78,24.51,18.47,60.86,10.73,100,24.08,98.8,54.54,0.13,0.13,100,100,84,20.79,6.67,86.17,99.6,78.78,81.12,68.06,18.26,24.51,22.43,100,6.67,86.5,28.01,51.4
860,UZB,Uzbekistan,2007,100,97.22,100,NA,53.89,51.9,90,51.49,52.61,55.41,NA,86.3,NA,12.87,23.24,90.25,69.42,0,NA,0,37.53,81.99,53.89,67.37,50,12.87,51.9,-911,55.41,0,67.75,26.92,43.26
548,VUT,Vanuatu,2007,22.5,12.83,100,NA,64.2,NA,NA,NA,NA,74.82,18.03,16.6,33.72,24.34,24.34,100,100,12,94.63,27.06,34.19,72.2,64.2,23.51,56,27.46,-911,56.33,74.82,27.06,53.3,39.39,44.96
862,VEN,Venezuela,2007,100,48.15,100,86,68.29,43.59,47.13,19.22,57.04,33.76,8.4,99.1,85.66,100,100,100,98.2,88,28.76,14.94,49.87,99.1,68.29,49.01,94,92.92,43.59,18.58,33.76,14.94,72.13,47.79,57.53
704,VNM,Viet Nam,2007,93.9,21.41,28.5,43,62.24,44.51,3.03,46.08,41.43,17.25,11.65,38,72.93,36.46,21.17,65.54,47.12,88,25.77,0.14,40.25,50.22,62.24,30.83,58.25,43.39,44.51,18.71,17.25,0.14,47.76,28.52,36.22
887,YEM,Yemen,2007,43.8,12.12,100,NA,36.84,NA,NA,NA,NA,NA,26.47,65.2,64.21,3.29,3.29,95.45,78.06,84,36.41,0.49,8.23,79.57,36.84,10.18,92,23.59,-911,31.44,-911,0.49,42.2,21.18,29.58
894,ZMB,Zambia,2007,18.4,8.51,13.66,NA,22.2,NA,NA,NA,NA,13.28,NA,15.8,NA,100,100,100,99.28,72,NA,4.2,11.21,71.69,22.2,9.86,42.83,100,-911,-911,13.28,4.2,34.59,45.41,41.08
716,ZWE,Zimbabwe,2007,36.1,8.03,100,100,35.44,NA,NA,NA,NA,23.64,NA,34,NA,99.74,98.96,100,100,4,NA,14.03,26.8,78,35.44,17.42,52,99.52,-911,-911,23.64,14.03,43.62,51.31,48.23
